"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
5911,"NFLY","YieldMax NFLX Option Income Strategy ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,4.22,22.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.82%,3.93%,3.22%,6.72%,1.12%,0.24%,,1.59%,,0.44,1.75%,2.14%,-0.24%,2.83%,2.96%,-6.82%,10.11%,-8.74%,24.02%,-8.74%,24.02%,53.07,,8/8/2023,Yes,Yes,,-0.27%,0.49%,,54.08,1.43,77482,517,,18.54,18.63,18.63,18.50,18.58,0.22%,19.30,3.88%,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Communication Services","US","Active",0.99%,6,30101825,18.52,0.00,9524520.00,46.29,13765115.00,84.26,12568657.50,71.69,26241620.00,679.80,,,,,36.41,"U.S. single-asset options NFLX covered-call"
5912,"NFRA","FlexShares STOXX Global Broad Infrastructure Index Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,1.38,2.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-1.94%,-1.96%,-2.11%,-2.00%,-2.26%,-2.08%,0.76%,0.76%,5.71%,5.45%,1.49%,-0.95%,0.77,0.52,0.80%,0.79%,0.02%,0.00%,3.26%,-1.94%,2.24%,-1.94%,14.15%,-11.48%,42.39%,50.98,,10/9/2013,Yes,Yes,,0.19%,-0.50%,,107.73,0.64,68419,231,,53.15,52.89,53.19,52.76,52.99,-0.31%,51.93,-2.00%,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Infrastructure",,"Passive",0.47%,207,2228353052,52.93,0.00,34483000.00,1.57,-14638000.00,-0.65,23841000.00,1.08,-210711500.00,-8.64,4.20,1.30,4.86,5.10,5.39,"Global equity infrastructure energy communication-services utilities"
5913,"NFTY","First Trust India Nifty 50 Equal Weight ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.07,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.02%,0.15%,0.40%,0.13%,0.07%,-0.25%,-0.14%,0.53%,2.19%,6.06%,15.93%,22.14%,31.52%,5.51%,0.78,0.66,0.86%,0.82%,3.04%,5.20%,15.86%,0.42%,10.74%,0.42%,40.01%,0.42%,180.89%,65.58,,2/28/2012,Yes,Yes,,-0.07%,0.62%,,22.51,1.75,39402,208,,56.73,57.08,57.19,56.59,57.04,0.55%,57.04,0.00%,"Global or ExUS Equities - Country Specific","Equities (Stocks)","Global Ex. US Equities",,"India","Passive",0.80%,52,158228113,56.51,0.01,24846912.80,18.63,30242412.80,23.63,30242412.80,23.63,40760301.30,34.70,31.74,13.26,12.99,8.52,,"India equity equal-weight"
5914,"NFYS","Enphys Acquisition Corp","-","Financial","Shell Companies","USA",463.54,29.70,,,,1.33,11588.50,107.55,8.08,0.00,,,0.00%,0.36,,,,,,0.00%,,27.23%,0.00,15.61,,,34.50,24.06,69.74%,44.22%,0.00%,22.90%,35.42%,0.00%,0.00,0.00,4.39%,4.58%,4.48%,0.16,0.16,0.00,0.00,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.56%,0.47%,1.70%,3.56%,8.37%,0.75%,-0.00,0.05,0.39%,0.29%,0.28%,0.63%,2.71%,-1.29%,1.70%,-1.29%,6.44%,-1.29%,12.33%,54.13,,11/30/2021,No,Yes,3,0.00%,0.00%,,59.55,3.39,201933,4,,10.75,10.75,10.75,10.75,10.75,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5915,"NG","Novagold Resources Inc.","RUT","Basic Materials","Gold","USA",792.46,,,,,,6.30,,-0.02,0.38,,,,-0.14,-0.02,42.86%,0.00%,-6.70%,,0.00%,,14.99%,0.00,-46.80,-100.00%,,334.25,229.27,68.59%,31.45%,-0.09%,52.55%,,4.04%,4.20,9.26,-32.00%,-431.76%,-40.32%,32.57,32.57,,,,0.00%,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.95%,2.52%,0.41%,-3.27%,-32.67%,-38.60%,-42.62%,-59.63%,-36.63%,1.05,0.17,5.56%,6.45%,-12.77%,-27.98%,-41.81%,-43.44%,6.52%,-64.52%,6.52%,-88.04%,608.52%,32.71,1/24/2024 4:30:00 PM,12/2/2003,Yes,Yes,13,-5.95%,-0.40%,1.67,2203.22,1.42,3118990,4515,6.86,2.53,2.52,2.52,2.36,2.37,-6.32%,2.44,2.95%,,,,,,,,,,,,,,,,,,,,,,,,,
5916,"NGD","New Gold Inc","-","Basic Materials","Gold","Canada",800.86,,7.52,,1.02,1.02,4.16,,1.15,0.28,,,,-0.09,0.01,38.06%,60.98%,46.46%,5.00%,6.76%,19.54%,-61.29%,785.40,-64.50,-148.08%,2.39%,687.01,644.66,93.84%,0.39%,0.00%,46.40%,0.87%,0.56%,0.93,3.61,-2.85%,-7.38%,-5.43%,1.54,0.98,0.51,0.51,10.80%,7.14%,-8.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.28%,0.28%,-0.43%,-1.28%,-1.68%,-7.87%,-1.68%,20.10%,19.36%,-19.86%,1.51,0.07,6.54%,5.79%,-5.26%,-13.04%,-2.02%,-27.24%,7.34%,-27.24%,42.68%,-91.73%,199.92%,40.48,2/13/2024 4:30:00 PM,11/18/2004,Yes,Yes,1578,0.86%,-0.85%,2.73,3872.60,1.08,4187850,2337,1.67,1.17,1.16,1.19,1.14,1.17,0.00%,1.16,-0.85%,,,,,,,,,,,,,,,,,,,,,,,,,
5917,"NGE","Global X MSCI Nigeria ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,3.22,88.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,-1.37%,-1.64%,-1.64%,-1.64%,-1.64%,-2.14%,-37.17%,-53.08%,-59.13%,-60.96%,-33.15%,0.57,0.20,1.58%,5.07%,-17.48%,-36.64%,-55.21%,-52.72%,0.00%,-66.48%,0.00%,-94.56%,0.00%,17.24,,4/3/2013,No,Yes,,-0.27%,-1.08%,,26.13,0.40,10447,89,,3.70,3.66,3.70,3.64,3.65,-1.35%,3.60,-1.37%,"Global or ExUS Equities - Country Specific","Equities (Stocks)","Global Ex. US Equities",,"Nigeria","Passive",0.83%,7,11260268,3.80,-0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.79,-18.00,-17.04,-17.49,-16.69,"Nigeria equity"
5918,"NGG","National Grid Plc ADR","-","Utilities","Utilities - Regulated Electric","United Kingdom",48423.05,5.19,13.94,0.98,1.92,1.24,20.80,,52.34,3.13,3.65,5.61%,26.10%,12.53,,0.49%,7.46%,13.54%,5.30%,6.50%,-6.73%,-7.62%,25264.92,9227.23,2.37%,-6.05%,743.94,743.94,100.00%,0.00%,,4.69%,-0.05%,0.55%,8.10,4.11,2.85%,9.97%,10.56%,0.93,0.82,1.43,1.52,16.33%,15.08%,36.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.94%,-1.01%,-0.63%,1.35%,-1.29%,5.03%,6.92%,2.28%,-4.27%,0.62,0.93,1.09%,1.19%,-1.63%,-3.27%,-0.45%,-6.96%,2.75%,-12.61%,15.40%,-18.84%,115.61%,42.87,11/9/2023 8:30:00 AM,10/7/1999,Yes,Yes,29450,0.57%,-0.12%,1.93,508.12,0.50,256503,3322,74.68,64.80,64.72,65.21,64.63,65.09,0.45%,64.52,-0.88%,,,,,,,,,,,,,,,,,,,,,,,,,
5919,"NGL","NGL Energy Partners LP","-","Energy","Oil & Gas Midstream","USA",771.21,,8.95,,0.10,1.40,1042.17,2.45,4.14,0.01,,,,-0.60,0.29,207.14%,8.33%,12.37%,3.00%,-6.19%,-12.60%,-60.20%,7375.81,-78.61,-40.74%,-8.64%,131.93,111.92,84.83%,15.54%,0.49%,33.28%,-4.41%,2.46%,5.42,2.76,1.06%,4.20%,-1.87%,1.23,1.05,1.90,1.92,10.32%,5.09%,-1.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.83%,-0.51%,-0.64%,-0.17%,14.12%,45.50%,51.96%,110.11%,4.49%,1.64,0.16,1.66%,3.13%,2.50%,9.01%,38.73%,-2.84%,40.92%,-2.84%,155.26%,-87.42%,482.00%,60.26,2/8/2024 4:30:00 PM,5/12/2011,Yes,Yes,638,1.04%,-0.17%,3.00,509.03,0.64,323884,730,6.00,5.77,5.76,5.85,5.73,5.82,0.87%,5.80,-0.34%,,,,,,,,,,,,,,,,,,,,,,,,,
5920,"NGM","Ngm Biopharmaceuticals Inc","RUT","Healthcare","Biotechnology","USA",126.56,,,,5.64,0.75,0.75,,2.05,2.04,,,,-1.84,-0.39,11.81%,32.88%,-11.32%,,-15.04%,-92.64%,40.60%,22.43,-151.14,17.51%,-76.30%,81.89,44.64,54.51%,46.03%,0.25%,25.99%,11.13%,3.76%,1.68,1.68,-57.25%,-66.33%,-89.01%,7.92,7.92,0.00,0.01,82.83%,-691.75%,-673.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.33%,0.99%,0.66%,15.04%,125.03%,-30.14%,-67.45%,78.11%,1.26,0.10,5.31%,6.46%,6.18%,28.68%,-17.39%,-13.56%,115.42%,-68.42%,154.92%,-95.24%,154.92%,64.51,11/2/2023 4:30:00 PM,4/4/2019,Yes,Yes,239,2.00%,0.67%,1.60,1000.21,0.36,364897,1734,4.70,1.49,1.50,1.56,1.48,1.53,2.68%,1.53,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5921,"NGMS","NeoGames SA","-","Consumer Cyclical","Gambling","Israel",939.62,,133.87,,4.41,6.96,34.03,,4.02,0.82,,,,-0.39,-0.05,85.63%,326.90%,-16.09%,,80.14%,-25.47%,18.99%,213.00,-13.00,-123.71%,0.18%,33.48,13.07,39.04%,61.12%,0.00%,31.00%,-5.59%,0.68%,1.84,0.09,-2.89%,-9.63%,-3.72%,1.10,1.10,1.59,1.60,19.98%,-7.48%,-6.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.54%,0.43%,-0.53%,-0.50%,3.52%,3.44%,83.33%,-2.41%,1.15,0.19,0.53%,0.64%,-0.29%,-0.54%,5.14%,-2.44%,1.45%,-2.44%,123.34%,-62.01%,161.37%,46.01,11/8/2023 4:30:00 PM,11/19/2020,Yes,Yes,1117,0.40%,-0.39%,3.00,48.27,0.28,13686,172,29.60,27.94,27.83,28.00,27.74,27.94,0.00%,28.09,0.54%,,,,,,,,,,,,,,,,,,,,,,,,,
5922,"NGNE","Neurogene Inc","-","Healthcare","Biotechnology","USA",377.68,,,,,3.45,4.81,,8.54,6.12,,,,-1.02,-1.17,73.19%,35.68%,13.40%,25.10%,-25.00%,,-72.32%,0.00,-34.26,,,42.65,11.56,27.10%,14.27%,0.00%,62.13%,-32.65%,0.34%,0.72,0.04,-31.70%,-37.88%,-40.60%,15.33,15.33,0.12,0.14,,0.00%,,0.00%,0.17%,-0.03%,0.07%,1.53%,0.51%,0.89%,-0.77%,-1.11%,-1.31%,-5.82%,-2.42%,113.48%,103.45%,149.66%,52.01%,1.19,2.25,7.28%,7.76%,-4.03%,22.71%,70.06%,-15.17%,135.87%,-15.17%,200.61%,-97.36%,292.80%,53.19,,3/7/2014,No,Yes,56,-1.80%,0.00%,1.00,54.78,0.33,18167,506,44.50,30.00,30.00,30.00,29.01,29.46,-1.80%,29.46,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5923,"NGS","Natural Gas Services Group, Inc.","-","Energy","Oil & Gas Equipment & Services","USA",192.20,84.10,15.93,3.66,1.77,0.82,960.99,,18.90,0.02,,,,0.18,0.13,144.21%,133.73%,,23.00%,7.53%,51.23%,2751.52%,108.77,2.29,181.20%,11.83%,12.21,9.45,77.40%,24.01%,0.00%,58.45%,-4.19%,0.97%,1.98,0.09,0.61%,0.99%,0.63%,1.49,0.91,0.55,0.55,22.98%,7.32%,2.10%,0.00%,-0.19%,-0.13%,0.19%,-0.35%,-0.58%,-0.71%,-0.71%,0.98%,0.00%,4.04%,8.50%,-1.47%,46.45%,37.70%,-3.92%,1.12,0.62,4.91%,3.90%,3.46%,5.61%,23.47%,-6.02%,21.18%,-6.02%,64.19%,-61.37%,489.69%,57.30,11/14/2023 4:30:00 PM,10/21/2002,Yes,Yes,266,1.51%,-0.26%,1.00,46.16,0.78,36114,324,22.33,15.26,15.22,15.58,15.02,15.45,1.25%,15.45,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5924,"NGVC","Natural Grocers by Vitamin Cottage Inc","RUT","Consumer Defensive","Grocery Stores","USA",338.06,12.80,,2.51,0.29,2.20,24.82,15.28,6.76,0.60,0.40,2.69%,39.30%,1.16,0.30,3.32%,,12.50%,5.10%,6.18%,7.59%,73.88%,1161.86,26.59,73.29%,,22.74,7.24,31.84%,68.19%,-0.07%,32.41%,-10.11%,1.46%,1.60,0.11,4.02%,17.04%,5.42%,0.90,0.17,2.19,2.48,26.56%,3.39%,2.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.60%,0.88%,0.20%,-13.35%,-2.37%,20.89%,21.73%,52.73%,-7.13%,1.12,0.67,4.54%,4.02%,-3.23%,-6.18%,14.71%,-16.28%,3.84%,-16.28%,58.56%,-59.75%,274.84%,45.41,2/8/2024 4:30:00 PM,7/25/2012,Yes,Yes,4173,-1.00%,-1.31%,1.00,66.10,0.89,58882,461,19.00,15.21,15.01,15.31,14.77,14.86,-2.30%,14.99,0.87%,,,,,,,,,,,,,,,,,,,,,,,,,
5925,"NGVT","Ingevity Corp","RUT","Basic Materials","Specialty Chemicals","USA",1726.72,13.91,13.89,2.24,1.02,2.40,20.29,13.40,19.84,2.35,,,0.00%,3.43,-0.10,-40.70%,-3.74%,13.12%,6.20%,10.57%,-7.58%,-64.97%,1701.10,127.00,-0.35%,-3.94%,37.30,35.92,96.30%,0.85%,0.00%,96.00%,-2.76%,2.10%,2.96,0.76,4.98%,18.78%,5.67%,2.41,1.14,2.12,2.15,28.35%,17.36%,7.47%,0.00%,0.00%,0.00%,2.78%,2.78%,2.78%,2.78%,2.78%,-0.10%,0.59%,6.27%,16.27%,18.56%,-5.62%,-47.27%,0.93%,1.86,1.69,3.82%,3.42%,7.57%,8.37%,-2.17%,-1.62%,23.31%,-47.52%,30.01%,-60.42%,116.64%,62.70,2/21/2024 4:30:00 PM,5/2/2016,Yes,Yes,2050,3.27%,-1.28%,2.43,255.41,1.41,360800,3176,53.43,46.75,46.15,48.23,46.15,47.66,1.95%,48.00,0.71%,,,,,,,,,,,,,,,,,,,,,,,,,
5926,"NHC","National Healthcare Corp.","RUT","Healthcare","Medical Care Facilities","USA",1430.12,21.52,,,1.28,1.58,5.09,17.17,59.20,18.34,2.34,2.51%,53.87%,4.34,,,,2.34%,,3.18%,11.51%,343.47%,1115.10,66.80,,,15.35,12.32,80.26%,19.61%,-0.48%,56.95%,-1.97%,4.62%,3.90,0.57,5.07%,7.49%,6.87%,1.79,1.75,0.07,0.10,69.25%,5.06%,5.99%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.54%,0.92%,-2.06%,25.12%,35.11%,59.14%,1.01%,0.36,2.03,2.52%,2.10%,-0.72%,-0.31%,29.64%,-6.63%,9.60%,-6.63%,81.07%,-6.63%,6587.38%,51.48,2/16/2024 8:30:00 AM,1/2/1987,Yes,Yes,13123,-1.74%,2.88%,,145.76,0.90,131306,1692,,92.34,95.00,95.52,92.60,93.35,1.09%,93.35,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5927,"NHI","National Health Investors, Inc.","RUT","Real Estate","REIT - Healthcare Facilities","USA",2312.02,21.92,19.48,0.87,7.39,1.83,139.45,13.28,29.03,0.38,3.60,6.76%,242.85%,2.43,0.68,107.26%,-10.88%,-17.47%,25.19%,-0.49%,5.86%,-12.93%,312.92,105.43,-5.56%,-0.52%,43.39,41.43,95.48%,4.64%,0.05%,63.19%,-6.59%,1.88%,5.12,0.78,4.21%,8.22%,4.48%,,,0.87,0.91,60.89%,54.54%,33.69%,0.00%,0.00%,0.00%,0.02%,0.15%,0.00%,0.06%,-0.39%,0.09%,-0.15%,-0.13%,-1.66%,-0.19%,6.67%,-8.36%,-4.64%,0.95,1.11,1.65%,1.99%,-0.59%,-2.85%,0.92%,-8.80%,3.24%,-10.05%,12.03%,-41.55%,1071.16%,47.56,2/20/2024 4:30:00 PM,10/9/1991,Yes,Yes,25,0.41%,-1.12%,2.71,152.22,1.42,216103,2493,57.86,53.64,53.04,53.56,52.68,53.26,-0.71%,53.26,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5928,"NHS","Neuberger Berman High Yield Strategies Fund Inc.","-","Financial","Closed-End Fund - Debt","USA",155.41,50.44,,,6.95,1.08,,,7.50,,1.09,13.46%,,0.16,,,,,,,16.00%,,22.35,,,,19.26,19.01,98.72%,,,53.23%,,0.72%,0.98,0.14,,,,,,,,,,,0.00%,0.06%,0.06%,0.00%,0.19%,0.12%,0.00%,-0.12%,-0.25%,-0.37%,-2.42%,2.54%,8.32%,7.89%,-10.43%,4.53%,0.98,0.09,1.19%,1.04%,-0.25%,2.83%,4.86%,-3.93%,10.55%,-12.00%,16.12%,-49.13%,92.42%,51.44,,7/29/2003,No,Yes,,-0.62%,-0.12%,,139.76,0.81,113281,296,,8.13,8.12,8.14,8.05,8.07,-0.74%,8.07,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5929,"NHTC","Natural Health Trends Corp.","-","Consumer Cyclical","Internet Retail","Hong Kong",72.23,129.81,,,1.64,1.67,1.29,,3.76,4.88,1.00,15.95%,1612.90%,0.05,,,,-55.18%,,-22.33%,-12.59%,81.82%,43.92,0.57,,,11.42,7.05,61.73%,38.78%,0.00%,10.14%,-5.66%,0.17%,0.52,0.01,0.75%,1.24%,1.29%,3.21,3.00,0.06,0.08,75.84%,-3.80%,1.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.71%,3.54%,3.55%,-0.08%,0.48%,2.62%,16.33%,19.89%,-9.91%,7.00%,0.84,0.19,4.81%,2.50%,-0.06%,4.73%,12.70%,-10.17%,18.75%,-10.17%,39.33%,-99.97%,15624.28%,51.23,2/7/2024 8:30:00 AM,6/22/1995,Yes,Yes,140,-6.97%,-3.44%,,22.30,3.77,84063,577,,6.98,6.74,6.88,6.20,6.27,-10.17%,6.44,2.71%,,,,,,,,,,,,,,,,,,,,,,,,,
5930,"NI","NiSource Inc","S&P 500","Utilities","Utilities - Regulated Gas","USA",11585.33,17.34,15.15,2.09,2.00,1.77,108.68,,14.66,0.24,1.00,3.86%,55.56%,1.49,0.55,8.39%,7.27%,34.21%,8.30%,3.95%,-5.70%,46.97%,5788.00,666.80,20.48%,-10.93%,447.31,445.53,99.60%,0.40%,2.00%,92.17%,-2.49%,1.13%,1.12,5.03,2.70%,10.01%,3.66%,0.41,0.29,1.53,1.84,52.41%,22.44%,11.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.29%,0.07%,-0.13%,2.57%,0.97%,0.58%,-1.15%,-4.07%,-2.45%,0.48,0.48,1.91%,1.78%,1.26%,-0.94%,-2.38%,-5.84%,4.46%,-10.54%,13.30%,-20.52%,1547.75%,52.12,2/21/2024 8:30:00 AM,12/19/1962,Yes,Yes,7117,0.04%,-0.31%,1.21,4503.36,0.76,3425426,13413,29.27,25.97,25.89,26.08,25.73,25.90,-0.27%,26.00,0.39%,,,,,,,,,,,,,,,,,,,,,,,,,
5931,"NIC","Nicolet Bankshares Inc.","RUT","Financial","Banks - Regional","USA",1195.82,19.77,11.25,2.82,2.87,1.15,,14.70,69.76,,1.01,1.26%,18.38%,4.06,1.65,2.38%,3.74%,-0.20%,7.00%,20.53%,25.25%,10.58%,416.86,61.52,6.94%,10.19%,14.89,13.03,87.51%,12.53%,-7.23%,43.29%,-2.04%,1.55%,5.17,0.20,0.71%,6.12%,5.10%,0.25,,0.16,0.16,,20.35%,14.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.32%,-0.52%,-1.19%,-0.50%,4.46%,-0.45%,3.91%,3.67%,7.64%,-0.21%,0.74,2.91,4.18%,3.34%,1.85%,1.48%,9.32%,-5.45%,10.01%,-5.74%,55.16%,-18.22%,411.20%,54.35,1/16/2024 4:30:00 PM,5/17/2013,Yes,Yes,,0.24%,-0.87%,2.60,38.98,0.91,35436,708,88.00,80.82,80.12,81.21,79.79,80.31,-0.63%,80.31,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5932,"NICE","NICE Ltd ADR","-","Technology","Software - Application","Israel",14223.92,45.53,22.76,3.60,6.12,4.47,8.60,27.17,50.30,26.12,0.02,0.01%,0.00%,4.93,2.26,14.14%,13.48%,11.96%,12.65%,10.95%,8.40%,29.64%,2322.88,327.84,5.70%,1.07%,63.63,63.27,99.43%,0.09%,0.00%,64.60%,-0.35%,3.36%,5.53,2.13,6.89%,10.69%,8.70%,2.45,2.31,0.17,0.23,67.79%,17.26%,14.11%,0.00%,0.00%,0.00%,0.00%,0.43%,0.43%,0.43%,0.43%,-1.79%,-1.88%,1.58%,10.56%,25.41%,14.99%,0.92%,12.58%,0.99,4.94,2.34%,2.29%,3.86%,8.31%,14.89%,-0.88%,17.40%,-3.00%,50.19%,-29.79%,6665.06%,65.93,2/22/2024 8:30:00 AM,1/25/1996,Yes,Yes,7926,-0.40%,0.43%,1.31,384.95,0.85,326862,5803,258.85,224.53,225.50,225.50,221.29,224.60,0.03%,220.00,-2.05%,,,,,,,,,,,,,,,,,,,,,,,,,
5933,"NICK","Nicholas Financial, Inc.","-","Financial","Credit Services","USA",50.66,,,,1.87,0.86,6.48,,8.10,1.07,,,,-4.99,,,,-101.42%,5.00%,-11.99%,-56.03%,13.60%,27.06,-36.39,,,7.29,6.64,91.08%,9.00%,0.00%,69.51%,-0.79%,3.92%,32.39,0.26,-35.38%,-47.07%,-61.50%,,,0.00,0.00,98.20%,-127.29%,-134.49%,-1.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.13%,0.00%,-2.14%,-3.21%,0.36%,3.74%,45.80%,-7.47%,0.58%,0.89,0.19,1.99%,2.32%,-1.58%,-0.63%,26.62%,-5.91%,7.66%,-6.85%,58.81%,-59.65%,1146.93%,46.85,,12/29/1997,No,Yes,16,1.31%,0.00%,,8.04,2.41,19400,60,,6.85,6.85,7.00,6.82,6.94,1.31%,6.85,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
5934,"NIE","Virtus Equity & Convertible Income Fund","-","Financial","Closed-End Fund - Equity","USA",610.98,,,,,,,,,,1.49,6.75%,,-3.86,,,,,,,,,,,,,27.71,27.71,100.00%,0.01%,0.00%,23.40%,,0.72%,2.81,0.20,,,,,,,,,,,0.07%,0.07%,0.05%,0.05%,-0.02%,-0.09%,-0.09%,-0.16%,-0.41%,-0.27%,0.27%,3.81%,7.98%,6.99%,10.26%,5.45%,1.01,0.24,1.06%,0.90%,1.73%,4.16%,7.14%,-0.99%,9.70%,-0.99%,23.85%,-17.76%,212.27%,61.56,,2/23/2007,No,Yes,,-0.85%,0.18%,,71.43,0.44,31752,130,,22.20,22.24,22.24,22.02,22.05,-0.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5935,"NIKL","Sprott Nickel Miners ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.77,22.08%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.44%,-0.44%,-0.44%,-0.20%,0.44%,0.34%,-0.01%,-3.36%,-29.90%,-36.65%,,-11.61%,,0.22,1.02%,1.08%,-1.31%,-8.10%,-31.70%,-24.19%,2.74%,-45.95%,2.74%,-45.95%,2.74%,39.07,,3/22/2023,No,Yes,,0.52%,-0.44%,,4.03,0.80,3227,38,,12.52,12.47,12.65,12.44,12.53,0.07%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Ex. US Equities","Materials",,"Passive",0.75%,23,2478247,12.39,0.01,621126.00,33.45,1612109.00,186.13,1178976.00,90.74,1812841.00,272.44,,,,,-42.54,"commodity equity nickel miners"
5936,"NIM","Nuveen Select Maturities Municipal Fund","-","Financial","Closed-End Fund - Debt","USA",112.27,902.00,,,26.65,0.90,,,10.00,,0.31,3.44%,,0.01,,,,,,,6.80%,,4.21,,,,12.45,12.45,100.00%,,,27.62%,,0.03%,0.10,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.22%,0.45%,4.52%,1.35%,-5.85%,2.27%,0.26,0.10,0.79%,1.08%,-0.61%,0.68%,1.74%,-3.01%,4.40%,-7.39%,8.94%,-25.97%,17.88%,49.02,,9/18/1992,No,Yes,,-0.33%,-0.11%,,37.69,0.12,4688,7,,9.06,9.05,9.05,9.02,9.02,-0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,
