"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
3518,"GEHC","GE HealthCare Technologies Inc","NDX, S&P 500","Healthcare","Medical Devices","USA",34914.62,22.33,16.04,1.94,1.79,4.71,13.62,20.99,16.23,5.61,0.07,0.10%,3.97%,3.43,0.97,8.85%,11.46%,-2.54%,11.50%,4.14%,-1.21%,97.00%,19495.00,1570.00,-0.75%,-3.15%,455.34,424.47,93.22%,7.01%,-0.28%,75.31%,,2.74%,4.11,11.64,4.85%,22.33%,9.84%,1.01,0.79,1.15,1.31,40.74%,13.42%,8.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.07%,0.20%,-6.62%,-14.45%,3.11%,-2.60%,-1.07%,1.41,1.69,1.80%,1.84%,-2.49%,-6.46%,-0.55%,-15.80%,2.66%,-19.06%,22.68%,-19.06%,44.32%,39.68,4/30/2024 8:30:00 AM,12/15/2022,Yes,Yes,51000,0.38%,-1.03%,1.82,2829.17,0.91,2576227,20914,93.10,76.99,76.20,76.61,75.11,76.49,-0.65%,76.20,-0.38%,,,,,,,,,,,,,,,,,,,,,,,,,
3519,"GEL","Genesis Energy L.P.","-","Energy","Oil & Gas Midstream","USA",1645.86,39.14,10.67,0.89,0.52,3.30,47.23,,4.07,0.28,0.60,4.46%,272.36%,0.34,-0.03,95.45%,193.02%,,44.10%,4.07%,-2.59%,58.84%,3156.49,42.10,-1000.00%,,122.42,104.25,85.16%,14.88%,0.01%,65.59%,-5.14%,2.22%,5.66,2.32,1.93%,9.56%,0.82%,1.05,0.90,2.92,2.93,13.40%,11.30%,1.33%,0.00%,0.00%,-0.04%,-0.07%,0.00%,-0.07%,0.30%,-0.30%,-0.54%,-0.70%,7.26%,3.94%,28.12%,15.96%,34.40%,16.06%,2.08,0.43,4.11%,3.36%,4.33%,7.40%,15.92%,-3.45%,18.83%,-3.45%,66.96%,-76.61%,682.05%,60.54,5/2/2024 8:30:00 AM,11/27/1996,Yes,Yes,2137,-0.44%,-0.88%,2.33,409.52,0.76,309705,2505,13.67,13.62,13.50,13.67,13.34,13.44,-1.32%,13.44,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
3520,"GEM","Goldman Sachs ActiveBeta Emerging Markets Equity ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.57,1.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.05%,0.11%,0.09%,0.09%,0.10%,0.11%,0.19%,0.28%,1.17%,-1.96%,3.97%,8.31%,5.36%,5.70%,0.73,0.32,0.67%,0.63%,-0.23%,1.53%,7.03%,-2.75%,6.85%,-2.75%,17.79%,-23.33%,51.16%,53.18,,9/29/2015,Yes,Yes,,0.53%,-0.31%,,92.68,0.83,77191,355,,32.37,32.27,32.44,32.26,32.44,0.22%,,,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Ex. US Equities",,,"Passive",0.45%,862,968505014,32.55,-0.00,0.00,0.00,4904383.83,0.51,-62882561.67,-6.10,-88522895.67,-8.37,7.41,-5.08,3.13,,5.71,"Emerging equity value momentum quality volatility"
3521,"GEMD","Goldman Sachs Access Emerging Markets USD Bond ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,2.12,5.23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.02%,0.02%,0.01%,0.01%,-0.02%,-0.05%,0.05%,0.41%,-0.93%,0.17%,1.10%,1.87%,-0.54%,0.58,0.20,0.25%,0.28%,-0.08%,0.48%,2.37%,-0.93%,2.60%,-1.45%,10.49%,-18.02%,13.44%,51.07,,2/18/2022,No,No,,-0.05%,-0.25%,,4.75,0.73,3447,107,,40.73,40.63,40.64,40.58,40.61,-0.30%,,,"Bonds - Treasury & Government","Bonds","Global Ex. US Bonds",,,"Passive",0.39%,233,59025646,40.71,-0.00,25263.22,0.04,2022135.72,3.55,4041550.72,7.35,7918484.22,15.49,7.49,,,,-3.01,"Emerging fixed-income bonds investment-grade"
3522,"GEN","Gen Digital Inc","S&P 500","Technology","Software - Infrastructure","USA",15271.80,25.44,9.95,2.28,4.01,6.92,18.05,7.47,3.53,1.35,0.49,2.03%,52.11%,0.96,0.53,12.67%,11.03%,81.21%,11.15%,9.40%,2.11%,-85.19%,3812.00,616.00,2.44%,0.20%,623.00,567.95,91.16%,9.29%,-2.13%,84.46%,-0.46%,3.25%,3.85,18.44,3.88%,28.02%,5.78%,0.51,0.51,3.85,3.94,74.71%,30.93%,16.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.66%,-0.82%,-0.45%,-1.33%,-2.63%,14.72%,8.30%,32.92%,6.88%,0.75,0.61,2.25%,2.18%,-1.79%,7.62%,14.95%,-4.78%,24.60%,-4.78%,48.90%,-21.11%,7527.06%,53.60,5/9/2024 4:30:00 PM,6/23/1989,Yes,Yes,3400,-0.08%,-0.33%,2.33,4790.98,0.78,3759276,23933,26.65,24.49,24.41,24.67,24.31,24.39,-0.41%,24.22,-0.70%,,,,,,,,,,,,,,,,,,,,,,,,,
3523,"GENC","Gencor Industries, Inc.","RUT","Industrials","Farm & Heavy Construction Machinery","USA",274.73,16.29,,,2.38,1.43,2.35,23.38,13.11,7.99,,,0.00%,1.15,,,,3.02%,,2.14%,33.36%,27.67%,115.44,16.86,,,12.34,10.01,81.12%,31.70%,-0.43%,47.31%,-0.80%,1.09%,3.49,0.11,8.40%,9.18%,8.77%,13.83,9.20,0.00,0.00,29.44%,14.38%,14.61%,0.00%,0.00%,0.00%,0.00%,-0.11%,-0.79%,-0.32%,-1.06%,-0.58%,1.30%,-4.44%,-6.67%,15.89%,22.48%,30.68%,16.11%,0.43,0.53,3.31%,2.36%,-5.06%,1.75%,16.61%,-8.36%,13.13%,-8.36%,39.23%,-14.51%,22387.99%,42.82,,11/1/1982,Yes,Yes,317,-1.26%,-0.73%,1.00,31.28,0.87,27126,353,9.17,19.12,18.98,19.27,18.21,18.74,-1.99%,18.74,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
3524,"GENE","Genetic Technologies Ltd. ADR","-","Healthcare","Diagnostics & Research","Australia",8.03,,,,1.42,2.13,3.16,,0.85,0.58,,,,-28.65,,,,13.28%,,1301.35%,-7.17%,95.41%,5.64,-8.44,,,0.15,,,,,1.49%,-55.53%,,2.08,0.13,-102.77%,-156.80%,-252.56%,1.67,1.55,0.02,0.08,-37.54%,-114.53%,-149.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.82%,-1.09%,7.69%,-25.10%,-32.34%,-33.58%,-63.24%,-24.17%,1.17,0.15,5.74%,7.61%,-9.58%,-22.35%,-36.00%,-49.30%,8.98%,-63.78%,8.98%,-99.87%,8.98%,36.53,2/23/2024 4:30:00 PM,7/27/2005,Yes,Yes,60,0.55%,-1.09%,1.00,60.60,0.53,32009,115,6.87,1.83,1.81,1.85,1.78,1.82,-0.55%,1.82,-0.01%,,,,,,,,,,,,,,,,,,,,,,,,,
3525,"GENI","Genius Sports Limited","-","Communication Services","Internet Content & Information","United Kingdom",1090.46,,,,2.50,1.98,16.15,44.71,2.61,0.32,,,,-0.39,-0.03,57.12%,97.33%,9.88%,,39.25%,23.13%,8.69%,435.47,-85.91,-11.79%,2.74%,209.12,153.14,73.23%,27.39%,0.00%,64.22%,-1.95%,5.04%,4.11,7.72,-11.43%,-15.01%,-15.47%,1.31,1.31,0.01,0.02,16.35%,-16.21%,-19.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,-1.13%,-4.79%,-5.14%,-11.17%,-10.55%,-12.37%,-16.34%,1.96,0.20,3.33%,3.60%,-2.73%,-3.16%,-10.14%,-17.28%,5.30%,-38.82%,11.90%,-79.47%,135.00%,44.48,5/8/2024 8:30:00 AM,10/5/2020,Yes,Yes,2300,-0.77%,-0.76%,1.15,1878.97,0.99,1853340,4206,9.00,5.25,5.21,5.29,5.15,5.17,-1.52%,5.19,0.39%,,,,,,,,,,,,,,,,,,,,,,,,,
3526,"GENK","GEN Restaurant Group Inc","-","Consumer Cyclical","Restaurants","USA",45.05,41.28,76.85,,0.24,4.35,1.60,10.15,2.30,6.24,,,0.00%,0.24,0.03,-45.83%,200.00%,,,50.45%,15.73%,-11.90%,187.91,4.77,1000.00%,5.63%,4.14,3.28,79.23%,27.35%,74.78%,59.06%,,3.29%,1.33,0.11,2.69%,325.53%,3.21%,0.95,0.94,13.30,14.14,12.04%,2.68%,2.54%,0.00%,0.30%,0.30%,0.30%,-0.20%,-0.70%,-0.50%,-0.62%,-0.99%,-0.10%,3.10%,-16.89%,23.03%,35.37%,,27.59%,2.47,0.79,7.55%,7.61%,-11.51%,-5.42%,4.14%,-23.86%,17.39%,-51.27%,78.07%,-51.27%,78.07%,42.57,5/14/2024 4:30:00 PM,6/28/2023,No,Yes,2500,-3.38%,-0.86%,1.00,81.08,0.63,51418,422,13.83,10.43,10.34,10.39,9.85,9.99,-4.22%,9.99,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
3527,"GENM","Genter Capital Municipal Quality Intermediate ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.30%,,,,,1.19%,,0.02,0.00%,,0.73%,0.73%,0.73%,0.05%,1.24%,0.05%,1.24%,0.05%,1.24%,,,5/22/2024,No,No,,0.00%,0.05%,,4.86,0.00,2,1,,10.19,10.19,10.19,10.19,10.19,0.05%,,,"Bonds - Municipal","Bonds","US Bonds",,"US","Active",0.38%,35,911518,10.13,0.01,804800.00,754.14,804800.00,754.14,804800.00,754.14,804800.00,754.14,,,,,20.68,
3528,"GENT","Genter Capital Taxable Quality Intermediate ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.60%,,,,,0.89%,,0.03,0.21%,,0.68%,0.68%,0.68%,0.00%,1.40%,0.00%,1.40%,0.00%,1.40%,,,5/22/2024,No,No,,0.05%,0.05%,,68.84,1.51,103945,2,,10.15,10.15,10.15,10.15,10.15,0.10%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",0.38%,38,11345981,10.13,0.00,11184274.00,6916.38,11184274.00,6916.38,11184274.00,6916.38,11184274.00,6916.38,,,,,15.17,
3529,"GEO","Geo Group, Inc.","RUT","Industrials","Security & Protection Services","USA",1778.85,19.33,10.16,1.29,0.74,1.26,14.06,8.81,10.36,0.93,,,0.00%,0.68,0.26,6.05%,27.54%,-9.73%,15.00%,0.80%,-0.42%,-22.56%,2410.63,91.36,-7.69%,0.30%,136.31,129.42,94.95%,5.05%,0.47%,77.85%,-7.81%,6.99%,3.45,9.04,2.47%,7.28%,2.94%,,,1.37,1.42,22.48%,14.44%,3.79%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.00%,-1.00%,-1.63%,-5.37%,2.68%,-0.76%,28.44%,78.77%,20.50%,0.65,0.54,4.74%,3.69%,-5.91%,-8.91%,15.57%,-19.99%,4.27%,-19.99%,88.04%,-61.98%,1486.63%,39.55,5/7/2024 8:30:00 AM,7/27/1994,Yes,Yes,16400,0.00%,-0.46%,1.00,2622.91,0.60,1567363,8617,19.25,13.11,13.05,13.37,12.99,13.05,-0.46%,12.90,-1.15%,,,,,,,,,,,,,,,,,,,,,,,,,
3530,"GEOS","Geospace Technologies Corp","-","Energy","Oil & Gas Equipment & Services","USA",123.85,7.78,,0.21,0.91,0.87,2.42,,10.64,3.83,,,0.00%,1.19,,,,,37.00%,11.95%,-22.63%,-192.03%,136.33,16.02,,,13.19,12.34,93.56%,7.61%,-0.89%,65.96%,-11.09%,1.94%,3.13,0.24,10.82%,11.97%,11.23%,6.11,4.52,0.00,0.00,41.31%,11.41%,11.75%,0.00%,-0.70%,-0.64%,-0.75%,-0.96%,-0.54%,-0.32%,-0.86%,-0.54%,-0.86%,-8.13%,-7.67%,-25.78%,-18.04%,15.59%,-28.47%,0.68,0.55,5.07%,4.66%,-7.77%,-19.64%,-25.11%,-37.49%,-3.29%,-45.76%,40.45%,-91.85%,185.23%,33.56,5/9/2024 4:30:00 PM,11/21/1997,Yes,Yes,681,-4.24%,0.10%,1.00,76.46,0.98,74908,873,17.25,9.67,9.68,9.76,9.27,9.27,-4.14%,9.27,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
3531,"GERM","Amplify Treatments, Testing and Advancements ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.21,1.13%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.20%,-0.20%,-0.20%,-0.20%,-0.20%,-0.53%,-0.53%,-0.53%,-0.53%,-0.53%,-6.12%,-4.28%,1.10%,0.01%,-12.50%,-6.12%,0.92,0.37,1.13%,1.59%,-5.14%,0.36%,1.14%,-9.09%,12.52%,-14.51%,17.18%,-60.13%,17.18%,41.04,,6/18/2020,Yes,Yes,,-1.33%,-0.54%,,2.11,0.66,1400,13,,18.71,18.61,18.61,18.36,18.36,-1.86%,,,"US Equities - Industry Sector","Equities (Stocks)","US Equities","Healthcare","US","Passive",0.68%,58,9267650,18.54,-0.01,-974810.00,-9.52,-1806090.00,-16.31,-2715655.00,-22.66,-6515595.00,-41.28,-11.55,-21.87,,,,"Global equity healthcare biotechnology innovation"
3532,"GERN","Geron Corp.","RUT","Healthcare","Biotechnology","USA",2888.54,,,,5554.89,8.35,6.50,,0.58,0.75,,,,-0.35,-0.10,-10.16%,56.60%,-16.08%,5.00%,46.26%,1347.62%,-31.14%,0.52,-201.40,5.96%,955.56%,544.91,500.46,91.84%,15.62%,-1.43%,58.60%,-1.65%,10.99%,4.01,55.01,-44.41%,-60.04%,-56.11%,3.67,3.67,0.04,0.25,,-40381.92%,-38730.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.41%,0.62%,0.00%,0.00%,0.31%,6.10%,24.87%,44.94%,147.21%,49.39%,130.81%,0.49,0.30,7.21%,6.14%,21.96%,27.67%,90.26%,-8.80%,54.85%,-8.80%,196.95%,-93.21%,549.33%,69.61,5/2/2024 8:30:00 AM,7/31/1996,Yes,Yes,141,0.21%,-0.41%,1.38,13732.30,0.83,11438765,21443,6.94,4.88,4.86,5.02,4.82,4.87,-0.20%,4.87,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
3533,"GES","Guess Inc.","RUT","Consumer Cyclical","Apparel Retail","Switzerland",1127.34,6.03,6.81,1.37,0.40,1.99,4.67,4.66,10.57,4.51,3.45,16.38%,36.43%,3.49,0.44,-10.34%,9.88%,79.99%,4.40%,3.56%,3.89%,204.86%,2798.68,220.23,31.96%,3.01%,53.01,28.25,53.29%,47.23%,-4.71%,71.25%,-7.39%,33.23%,6.11,9.39,8.49%,43.29%,12.78%,1.57,0.85,2.05,2.44,44.16%,9.01%,7.87%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.04%,-0.61%,-1.68%,-8.95%,-21.03%,-8.52%,1.38%,10.47%,-0.55%,1.95,0.72,2.58%,2.92%,-11.87%,-17.16%,-6.60%,-28.51%,-4.66%,-31.54%,27.97%,-56.20%,1418.53%,23.48,5/30/2024 4:30:00 PM,8/8/1996,Yes,Yes,12000,-3.88%,-1.57%,2.60,1536.34,1.11,1708682,13459,28.42,22.26,21.91,22.08,21.05,21.06,-5.39%,21.06,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
3534,"GETR","Getaround Inc.","-","Technology","Software - Application","USA",15.36,,,,0.20,,0.63,,-0.29,0.26,,,,-1.30,-0.18,38.21%,40.79%,,,7.97%,48.92%,-29.68%,78.32,-122.11,-60.00%,-44.22%,92.83,49.41,53.23%,46.93%,0.00%,4.02%,5.98%,3.18%,0.89,1.57,-70.41%,-1007.28%,-139.77%,0.43,0.43,,,-15.99%,-124.77%,-155.92%,0.00%,0.00%,0.00%,0.00%,-0.18%,-0.24%,-0.24%,-0.24%,2.49%,5.25%,5.70%,-20.48%,-42.08%,3.13%,-62.50%,-29.79%,1.04,0.02,13.33%,10.62%,-7.68%,-19.60%,-32.53%,-46.77%,16.61%,-76.26%,19.57%,-98.46%,19.57%,42.54,5/9/2024 4:30:00 PM,4/26/2021,No,Yes,290,9.93%,-2.53%,1.00,1758.86,0.56,988241,445,2.00,0.15,0.15,0.17,0.15,0.17,7.14%,0.16,-0.30%,,,,,,,,,,,,,,,,,,,,,,,,,
3535,"GETY","Getty Images Holdings Inc","-","Communication Services","Internet Content & Information","USA",1503.61,52.20,18.70,,1.66,2.34,10.84,23.84,1.57,0.34,,,0.00%,0.07,0.04,252.68%,11.60%,,,-0.07%,-5.67%,390.91%,903.19,30.10,-8.81%,-1.48%,405.00,192.01,47.41%,53.01%,-1.00%,42.35%,95.79%,1.83%,6.61,3.51,1.19%,4.99%,1.46%,0.86,0.86,2.22,2.23,64.53%,18.92%,3.33%,0.00%,-0.67%,-0.54%,-0.67%,-0.81%,-0.41%,-0.61%,0.14%,-0.45%,-0.41%,2.22%,-1.60%,-28.82%,-26.84%,-25.51%,-29.90%,2.10,0.19,4.45%,4.71%,0.59%,-2.89%,-21.00%,-12.17%,8.55%,-49.93%,8.55%,-90.29%,8.55%,48.59,5/9/2024 4:30:00 PM,9/21/2020,Yes,Yes,1700,-0.27%,-1.34%,1.86,531.26,0.73,386584,2903,6.03,3.74,3.69,3.74,3.66,3.68,-1.60%,3.68,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
3536,"GEV","GE Vernova Inc.","S&P 500","Utilities","Utilities - Renewable","USA",46641.89,,30.07,,,5.20,14.33,,32.74,11.88,,,,,0.71,266.87%,62.25%,,,0.97%,,,,,14.57%,-1.57%,274.09,273.98,99.96%,0.04%,0.00%,36.23%,,2.49%,1.39,6.81,,,,0.95,0.69,0.00,0.00,,,,0.00%,0.00%,0.00%,0.29%,0.29%,0.29%,0.53%,-0.06%,-0.06%,0.59%,4.99%,1.37%,,,,29.65%,,8.11,4.84%,4.61%,0.96%,9.01%,10.20%,-6.90%,43.00%,-6.90%,47.97%,-6.90%,47.97%,54.39,4/25/2024 8:30:00 AM,3/27/2024,Yes,Yes,80000,-2.25%,-1.18%,1.93,4901.69,0.64,3127378,24226,174.55,176.17,174.09,174.78,166.20,170.17,-3.41%,170.07,-0.06%,,,,,,,,,,,,,,,,,,,,,,,,,
3537,"GEVO","Gevo Inc","RUT","Basic Materials","Specialty Chemicals","USA",136.94,,,,7.99,0.26,0.51,,2.26,1.15,,,,-0.28,-0.08,-6.88%,1.07%,45.44%,25.00%,258.21%,-1.72%,-5.52%,17.13,-67.47,-24.42%,-12.59%,240.50,223.57,92.96%,5.36%,-0.20%,31.65%,-7.26%,14.27%,6.75,31.90,-10.21%,-11.89%,-11.03%,12.80,12.62,0.13,0.13,-93.54%,-491.06%,-393.88%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.81%,-0.81%,-0.81%,-0.53%,0.17%,-5.66%,-18.60%,-13.65%,-52.09%,-62.36%,-50.03%,2.92,0.04,5.98%,5.74%,-13.20%,-14.74%,-39.30%,-27.34%,2.01%,-68.83%,2.01%,-100.00%,26.02%,32.71,5/2/2024 4:30:00 PM,2/9/2011,Yes,Yes,103,-4.12%,-0.44%,2.33,4726.42,0.54,2546883,4613,5.18,0.61,0.60,0.61,0.58,0.58,-4.54%,0.58,0.90%,,,,,,,,,,,,,,,,,,,,,,,,,
3538,"GF","New Germany Fund Inc","-","Financial","Closed-End Fund - Foreign","USA",140.97,5.89,,,39.43,0.77,,,10.66,,0.08,0.98%,,1.39,,,,,,,-59.80%,,3.58,,,,17.21,17.19,99.88%,0.12%,-1.27%,50.86%,,0.08%,0.34,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.24%,-0.00%,-0.01%,-5.10%,-7.51%,-3.42%,-3.65%,-8.70%,-6.29%,1.18,0.12,1.44%,0.90%,-5.71%,-4.62%,-2.52%,-7.67%,-0.73%,-13.01%,10.98%,-45.52%,1022.23%,30.78,,1/25/1990,No,Yes,,-0.24%,-2.38%,,39.79,0.28,11040,20,,8.41,8.21,8.21,8.15,8.19,-2.62%,,,,,,,,,,,,,,,,,,,,,,,,,,,
3539,"GFAI","Guardforce AI Co Ltd","-","Industrials","Security & Protection Services","Singapore",23.10,,,,0.64,0.91,1.14,,2.57,2.07,,,,-5.96,,,,,,-0.46%,1.89%,79.48%,36.28,-29.57,,,9.83,7.95,80.87%,19.08%,0.00%,1.59%,-58.46%,6.78%,2.87,0.54,-55.20%,-132.98%,-109.52%,2.22,2.19,0.07,0.26,8.13%,-54.13%,-81.51%,0.00%,-0.02%,-0.02%,-0.02%,-0.02%,4.73%,4.73%,4.73%,4.28%,1.44%,-4.86%,-22.44%,-42.12%,-30.06%,-57.96%,-29.22%,,0.17,5.23%,6.14%,-11.75%,-19.64%,-30.54%,-44.05%,2.17%,-76.26%,15.20%,-99.23%,15.20%,29.43,,1/8/2021,No,Yes,1550,0.00%,-0.84%,1.00,187.44,0.39,73109,338,9.00,2.37,2.35,2.45,2.31,2.35,-0.84%,2.42,2.95%,,,,,,,,,,,,,,,,,,,,,,,,,
3540,"GFEB","FT Vest U.S. Equity Moderate Buffer ETF - February","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.02%,-0.02%,-0.02%,-0.08%,0.06%,0.10%,0.63%,1.33%,3.80%,7.53%,14.49%,6.70%,0.54,0.16,0.37%,0.43%,0.98%,2.38%,6.98%,-0.20%,5.31%,-0.20%,17.70%,-0.20%,24.43%,71.02,,2/21/2023,No,No,,0.23%,-0.17%,,34.37,5.74,197335,32,,35.23,35.17,35.28,35.17,35.25,0.06%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.85%,6,413306320,35.25,0.00,1500.00,0.00,14519000.00,3.64,265531760.93,179.69,163177260.93,65.24,14.49,,,,15.92,"U.S. options SP500 buffer upside-cap fixed-period"
3541,"GFF","Griffon Corp.","RUT","Industrials","Conglomerates","USA",3178.63,16.90,11.14,0.85,1.20,15.75,25.84,8.57,4.07,2.48,0.60,0.94%,31.66%,3.79,1.31,8.81%,16.56%,36.52%,19.88%,6.97%,-5.36%,209.44%,2640.85,197.49,60.71%,7.62%,53.06,40.71,76.72%,17.84%,-1.44%,76.52%,-0.05%,6.54%,7.01,2.66,7.77%,58.91%,10.26%,2.78,1.56,8.52,8.72,39.10%,15.83%,7.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.41%,-1.41%,-0.61%,-0.65%,-2.15%,-8.07%,-8.89%,18.58%,76.72%,5.25%,1.30,2.36,3.74%,3.02%,-3.91%,-5.67%,12.18%,-17.75%,1.55%,-17.75%,78.79%,-17.75%,11493.11%,40.71,5/8/2024 8:30:00 AM,7/9/1968,Yes,Yes,5700,-1.88%,-2.17%,1.50,380.27,0.97,368737,5428,88.95,66.83,65.38,66.28,63.73,64.15,-4.01%,63.76,-0.61%,,,,,,,,,,,,,,,,,,,,,,,,,
3542,"GFGF","Guru Favorite Stocks ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.02,0.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.14%,0.27%,0.28%,1.74%,2.95%,6.20%,19.21%,32.67%,15.81%,1.10,0.18,0.36%,0.22%,2.36%,5.44%,15.40%,-0.33%,11.39%,-0.33%,39.97%,-0.33%,60.70%,71.22,,12/16/2021,No,Yes,,0.28%,-0.44%,,2.52,0.17,425,7,,28.91,28.78,28.86,28.68,28.86,-0.16%,,,"US Equities - Dividend & Fundamental","Equities (Stocks)","US Equities",,"US","Active",0.65%,28,32060241,28.88,-0.00,-278991.00,-0.86,-3265837.00,-9.24,-6489826.00,-16.83,-7419658.00,-18.79,29.33,,,,6.45,"U.S. equity fundamental 13F"
3543,"GFI","Gold Fields Ltd ADR","-","Basic Materials","Gold","South Africa",12118.57,17.43,6.97,1.85,2.68,2.70,18.68,22.98,5.01,0.72,0.50,3.72%,39.95%,0.78,0.20,29.16%,48.89%,,9.40%,12.25%,,,4528.72,706.38,0.52%,0.68%,895.02,895.01,100.00%,0.00%,,20.60%,14.46%,1.14%,2.78,10.18,9.32%,16.71%,12.87%,1.15,0.60,0.23,0.37,36.78%,30.93%,15.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.56%,1.56%,1.11%,1.78%,-12.81%,-19.93%,-7.77%,-8.27%,-10.45%,-6.36%,1.17,0.68,4.45%,3.29%,-14.39%,-18.31%,-5.88%,-28.61%,0.41%,-28.61%,31.33%,-41.64%,563.73%,31.78,5/8/2024 4:30:00 PM,3/17/1980,Yes,Yes,6297,-1.02%,1.33%,3.09,3658.11,1.45,5302859,17716,16.12,13.50,13.68,13.81,13.25,13.54,0.30%,13.71,1.26%,,,,,,,,,,,,,,,,,,,,,,,,,
