"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
6015,"NCRA","Nocera, Inc","-","Consumer Defensive","Packaged Foods","Taiwan","NASD",13.44,,,,0.66,2.85,36.32,,0.34,0.03,,,,-0.33,,,,,,254.36%,-81.28%,20.45%,20.48,-3.85,,,13.64,6.76,49.56%,51.74%,0.00%,0.63%,-8.03%,2.52%,0.84,0.17,-52.64%,-74.79%,-83.31%,0.51,0.46,0.01,0.01,0.98%,-7.30%,-18.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.00%,3.06%,-0.16%,15.34%,6.50%,-14.42%,-8.71%,-31.04%,13.25%,0.68,0.16,13.63%,20.96%,8.07%,-1.48%,-10.52%,-54.14%,36.93%,-54.14%,36.93%,-99.70%,3095.00%,52.36,,10/31/2003,No,Yes,22,-1.19%,-9.35%,1.00,202.34,0.61,68323,139,21.77,1.07,0.97,0.99,0.82,0.96,-10.42%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6016,"NCSM","NCS Multistage Holdings Inc","-","Energy","Oil & Gas Equipment & Services","USA","NASD",71.13,1.67,9.90,,0.46,0.74,4.64,10.10,38.37,6.12,,,,17.00,0.83,503.92%,39.32%,56.82%,,-3.57%,14.96%,-9.52%,153.33,42.76,18.11%,2.82%,2.50,0.73,29.20%,70.91%,0.00%,12.18%,7.24%,0.23%,0.18,0.00,29.74%,58.31%,40.67%,4.50,2.63,0.09,0.13,36.76%,0.23%,27.89%,-0.80%,0.00%,0.00%,0.57%,0.82%,1.10%,0.78%,0.78%,3.31%,3.61%,-1.04%,-0.28%,56.58%,72.24%,102.28%,9.48%,1.16,1.31,3.96%,5.50%,7.18%,14.51%,44.99%,-6.64%,64.28%,-6.64%,95.19%,-95.11%,355.59%,60.73,10/30/2024 4:30:00 PM,4/28/2017,No,Yes,243,1.00%,3.08%,5.00,9.55,1.07,5673,90,20.00,27.30,28.14,27.43,27.43,28.42,4.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6017,"NCTY","The9 Limited ADR","-","Financial","Capital Markets","China","NASD",148.64,4.13,,,6.17,3.00,5.76,,5.32,2.78,,,,3.87,,,,50.12%,,5816.37%,-8.86%,,24.09,18.13,-19.53%,-30.32%,9.29,8.90,95.80%,4.23%,0.00%,0.19%,-1.64%,1.54%,0.84,0.14,25.92%,88.12%,27.31%,1.23,1.23,0.04,0.27,39.99%,-86.30%,75.26%,0.00%,-0.56%,-0.50%,-0.50%,-0.50%,-0.25%,-0.68%,0.60%,-0.70%,1.20%,3.09%,-8.10%,95.12%,89.13%,173.04%,10.04%,2.10,1.43,8.54%,9.64%,2.97%,16.92%,77.66%,-22.29%,98.02%,-22.29%,297.02%,-99.89%,380.48%,55.39,,12/15/2004,No,Yes,50,2.17%,3.85%,4.00,163.02,1.21,109985,876,10.50,15.08,15.66,16.50,15.60,16.00,6.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6018,"NCV","Virtus Convertible & Income Fund","-","Financial","Closed-End Fund - Debt","USA","NYSE",316.94,38.97,,,12.89,0.94,,,3.71,,0.41,11.63%,1360.57%,0.09,,,,,,,-2.40%,,24.59,,,,90.37,90.37,100.00%,,,24.98%,,0.05%,0.08,0.04,,,,,,,,,,,-0.09%,-0.09%,-0.09%,-0.09%,-0.09%,-0.09%,0.06%,0.49%,-0.23%,1.65%,0.49%,-2.31%,-0.93%,1.07%,4.07%,1.07%,1.27,0.07,2.47%,2.11%,0.32%,-1.22%,3.53%,-5.98%,4.69%,-5.98%,16.32%,-78.57%,66.21%,49.21,,3/27/2003,No,Yes,,1.65%,0.58%,,573.54,1.28,409478,614,,3.43,3.45,3.53,3.44,3.51,2.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6019,"NCZ","Virtus Convertible & Income Fund II","-","Financial","Closed-End Fund - Debt","USA","NYSE",243.19,14.52,,,13.31,0.97,,,3.31,,0.36,11.27%,2053.45%,0.22,,,,,,,-5.10%,,18.27,,,,76.12,76.11,99.99%,,,34.09%,,0.51%,1.09,0.39,,,,,,,,,,,-0.12%,-0.12%,-0.16%,-0.16%,-0.31%,0.00%,0.15%,0.31%,-0.31%,1.11%,0.79%,-2.89%,0.79%,5.45%,8.31%,2.08%,1.26,0.07,2.49%,2.01%,1.05%,-0.16%,6.12%,-4.91%,7.21%,-4.91%,18.33%,-79.46%,61.36%,52.34,,7/29/2003,No,Yes,,1.11%,1.28%,,354.33,1.04,205865,441,,3.12,3.16,3.21,3.16,3.19,2.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6020,"NDAA","Ned Davis Research 360 Dynamic Allocation ETF","-","Financial","Exchange Traded Fund","USA","NASD",,,,,,,,,,,0.16,0.88%,,,,,,,,,,,,,,,,,,,,,,,0.10,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-5.50%,-8.47%,,,,-5.18%,,0.24,0.48%,0.52%,-6.13%,-6.84%,-6.86%,-9.14%,0.65%,-9.14%,0.65%,-9.14%,0.65%,22.52,,10/17/2024,No,No,,0.00%,-4.97%,,1.61,0.00,2,1,,19.55,18.58,18.58,18.58,18.58,-4.97%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Tactical / Active","Global Diversified",,,"Active",0.65%,13,1367667,19.54,-0.05,406154.00,42.24,1008028.00,280.29,0.00,0.00,1008028.00,280.29,,,,,-8.89,"multi-asset equity bonds commodity"
6021,"NDAQ","Nasdaq Inc","S&P 500","Financial","Financial Data & Stock Exchanges","USA","NASD",44152.88,45.89,24.29,5.14,6.29,3.99,143.35,30.20,19.26,0.54,0.94,1.22%,41.29%,1.67,0.75,-0.43%,12.62%,18.00%,8.94%,9.95%,31.08%,-11.18%,7016.00,959.00,6.71%,0.83%,574.74,411.85,71.66%,28.34%,-20.87%,66.96%,-0.09%,1.00%,1.59,4.11,3.49%,10.94%,4.60%,,,0.88,0.93,56.34%,26.92%,13.67%,-0.03%,-0.03%,-0.05%,-0.03%,-0.18%,-0.20%,-0.10%,0.13%,-0.17%,-0.80%,0.60%,-5.01%,5.86%,21.36%,34.94%,-0.63%,1.00,1.36,1.89%,1.64%,-1.11%,-2.74%,11.13%,-8.30%,4.05%,-8.30%,39.93%,-8.30%,4374.96%,44.27,1/29/2025 8:30:00 AM,7/1/2002,Yes,Yes,8525,-0.73%,1.49%,1.71,2581.12,0.52,743596,11593,88.71,76.25,77.39,77.80,76.54,76.82,0.75%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6022,"NDEC","Innovator Growth-100 Power Buffer ETF - December","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.33%,-0.33%,-0.28%,-0.36%,0.10%,-0.67%,,,,0.29%,,0.21,0.68%,0.72%,-0.21%,-0.29%,-0.29%,-4.26%,1.28%,-4.26%,1.28%,-4.26%,1.28%,50.43,,12/2/2024,No,Yes,,-0.36%,1.17%,,115.57,0.06,4114,12,,24.27,24.56,24.54,24.47,24.47,0.81%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.79%,5,71605350,24.27,0.01,29567470.00,70.34,71262272.50,20771.48,1228680.00,1.75,71262272.50,20771.48,,,,,-4.96,
6023,"NDIA","Global X India Active ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.05,3.77%,,,,,,,,,,,,,,,,,,,,,,,1.20,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.11%,0.09%,0.09%,-2.86%,-10.43%,-13.09%,-13.04%,-3.04%,-2.91%,0.58,0.40,1.56%,0.88%,-5.03%,-7.80%,-9.50%,-11.89%,3.15%,-17.65%,3.74%,-17.65%,12.43%,26.91,,8/18/2023,No,Yes,,0.09%,0.85%,,5.72,0.07,222,3,,27.59,27.83,27.83,27.83,27.85,0.94%,,,"Global or ExUS Equities - Country Specific","Equities (Stocks)","Global Ex. US Equities",,"India","Active",0.76%,30,23131767,27.54,0.01,0.00,0.00,309800.00,1.36,0.00,0.00,15426700.00,200.22,-2.95,,,,7.43,"India equity"
6024,"NDIV","Amplify Natural Resources Dividend Income ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,1.63,5.52%,,,,,,,,,,,,,,,,,,,,,,,0.10,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.27%,-0.37%,-0.40%,-0.61%,3.69%,3.00%,0.54%,0.58%,9.04%,6.64%,0.91,0.34,0.97%,0.89%,5.41%,3.18%,2.34%,-1.69%,9.95%,-3.50%,13.63%,-3.50%,36.06%,69.08,,8/24/2022,No,Yes,,-0.61%,1.06%,,2.79,1.67,2599,24,,29.37,29.68,29.68,29.58,29.50,0.44%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities","Natural Resources",,"Passive",0.59%,48,13228830,29.40,0.00,-1383750.00,-9.47,-1383750.00,-9.47,0.00,0.00,214362.50,1.65,14.94,,,,11.47,"Global equity natural-resources dividend"
6025,"NDLS","Noodles & Company","-","Consumer Cyclical","Restaurants","USA","NASD",30.45,,,,0.06,8.15,9.20,,0.08,0.07,,,,-0.72,-0.13,-296.97%,41.22%,-1.51%,,2.97%,-3.99%,-1073.68%,495.82,-32.66,-111.64%,-2.47%,45.68,32.47,71.08%,28.91%,0.00%,41.23%,-19.33%,2.42%,3.24,0.79,-9.21%,-180.18%,-12.58%,0.31,0.17,68.58,77.56,9.88%,-0.89%,-6.59%,0.00%,-1.74%,-1.74%,-1.74%,-3.39%,-1.07%,-3.41%,-2.69%,0.79%,4.16%,-8.57%,-8.70%,-38.85%,-60.56%,-73.13%,15.15%,1.61,0.08,15.56%,11.40%,0.29%,-11.54%,-51.32%,-46.68%,21.18%,-76.28%,21.18%,-98.72%,21.18%,47.52,11/6/2024 4:30:00 PM,6/28/2013,Yes,Yes,7600,8.37%,-2.66%,1.00,242.50,1.18,159289,258,3.00,0.63,0.62,0.70,0.60,0.67,5.49%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6026,"NDMO","Nuveen Dynamic Municipal Opportunities Fund","-","Financial","Closed-End Fund - Debt","USA","NYSE",608.13,16.74,,,,,,,,,0.74,7.29%,,0.61,,,,,,,,,,,,,59.56,59.56,100.00%,,,10.25%,,0.02%,0.06,0.01,,,,,,,,,,,-0.15%,-0.15%,-0.15%,0.00%,-0.15%,-0.15%,0.00%,0.02%,0.39%,0.10%,0.29%,-3.68%,-8.51%,-6.16%,0.59%,1.90%,0.79,0.13,1.02%,1.42%,1.03%,-2.26%,-5.24%,-7.18%,3.97%,-10.36%,3.97%,-42.24%,13.57%,46.46,,8/27/2020,No,Yes,,0.10%,0.00%,,252.38,0.59,82866,180,,10.20,10.20,10.24,10.17,10.21,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,"NDOW","Anydrus Advantage ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,0.34,1.38%,,,,,,,,,,,,,,,,,,,,,,,0.26,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.08%,-3.35%,-3.26%,-2.89%,,0.64%,,0.13,0.29%,0.36%,-0.01%,-1.63%,-2.25%,-3.89%,1.44%,-4.18%,1.44%,-4.18%,1.44%,45.11,,5/14/2024,No,Yes,,0.00%,1.25%,,3.71,0.00,3,1,,24.17,24.47,24.47,24.47,24.47,1.25%,,,"Target Date / Multi-Asset - Other","Multi-Asset - Tactical / Active","Global Diversified",,,"Active",2.10%,118,38703520,24.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,39494297.50,,,,,,-3.34,"U.S. equity fixed-income ETFs"
6028,"NDRA","ENDRA Life Sciences Inc","-","Healthcare","Diagnostics & Research","USA","NASD",3.16,,,,,0.01,0.66,,432.19,8.84,,,,-1172.20,-4.10,98.28%,67.59%,48.47%,,0.00%,,52.73%,0.00,-8.82,84.69%,,,0.54,,0.02%,,1.15%,204.95%,9.66%,0.19,0.05,-110.35%,-149.45%,-132.52%,6.10,6.10,0.01,0.04,,,,0.00%,-1.09%,-1.09%,-1.09%,-1.09%,-1.09%,-1.09%,-1.01%,-4.78%,-6.52%,-4.23%,33.64%,-19.62%,-96.37%,-99.74%,-6.07%,0.51,0.70,9.81%,11.95%,2.30%,2.49%,-96.39%,-44.77%,46.63%,-99.75%,46.63%,-100.00%,46.63%,49.69,11/15/2024 8:30:00 AM,6/30/2017,No,Yes,21,-5.01%,4.56%,1.00,272.31,0.04,5979,150,75.00,5.92,6.19,6.29,5.91,5.88,-0.68%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6029,"NDSN","Nordson Corp","S&P 500","Industrials","Specialty Industrial Machinery","USA","NASD",11941.93,25.83,19.20,1.99,4.44,4.09,102.99,24.28,51.26,2.03,3.18,1.52%,34.77%,8.11,2.10,2.79%,9.07%,6.97%,13.00%,4.30%,3.50%,-4.47%,2689.92,467.28,7.30%,1.04%,57.20,51.74,90.45%,9.25%,-0.10%,75.71%,-0.22%,2.30%,3.79,1.19,8.31%,16.90%,9.12%,2.41,1.51,0.75,0.79,55.25%,25.06%,17.37%,-0.00%,0.01%,0.09%,0.03%,-0.20%,-0.19%,0.09%,0.10%,0.08%,-0.37%,1.96%,-8.58%,-18.78%,-13.93%,-16.76%,0.10%,0.95,5.11,2.02%,2.81%,-0.06%,-11.48%,-14.84%,-21.51%,6.41%,-25.03%,6.41%,-25.03%,20844.88%,38.07,12/11/2024 4:30:00 PM,3/18/1980,Yes,Yes,8000,-0.35%,1.34%,2.36,313.72,0.65,114069,3591,259.17,207.41,210.18,210.82,208.95,209.45,0.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6030,"NDVG","Nuveen Dividend Growth ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.39,1.19%,,,,,,,,,,,,,,,,,,,,,,,0.83,0.00,,,,,,,,,,,0.00%,-0.11%,-0.11%,-0.11%,-0.11%,-0.11%,-0.11%,-0.11%,-0.08%,-0.07%,0.44%,-1.71%,-2.23%,5.05%,16.88%,0.44%,0.88,0.31,0.45%,0.79%,-0.13%,-1.16%,4.10%,-4.85%,1.78%,-4.85%,17.96%,-4.85%,50.38%,47.66,,8/5/2021,No,No,,-0.07%,1.07%,,4.52,0.93,2328,5,,32.40,32.74,32.72,32.72,32.72,1.00%,,,"Global or ExUS Equities - Dividend & Fundamental","Equities (Stocks)","Global Equities",,,"Active",0.65%,43,15235055,32.42,0.01,2588800.00,20.47,3916500.00,34.60,3920000.00,34.64,2660800.00,21.16,16.96,7.29,,,9.07,"U.S. equity dividend"
6031,"NE","Noble Corp Plc","RUT","Energy","Oil & Gas Drilling","USA","NYSE",5553.25,10.13,11.83,,2.00,1.19,13.71,24.08,29.22,2.53,1.83,5.29%,21.09%,3.42,0.65,-14.73%,3.42%,,,27.92%,14.78%,-63.16%,2773.46,501.40,-51.29%,4.67%,160.34,126.60,78.96%,21.06%,8.37%,80.42%,8.38%,7.88%,5.18,9.98,7.54%,11.77%,7.52%,1.57,1.57,0.42,0.42,27.98%,22.86%,18.08%,0.03%,0.04%,0.10%,0.10%,-0.07%,-0.10%,0.42%,0.13%,0.71%,1.07%,3.08%,9.61%,-0.84%,-28.25%,-22.63%,10.27%,0.99,1.08,3.16%,3.41%,10.41%,5.99%,-12.43%,-3.77%,21.92%,-33.61%,21.92%,-37.43%,70.23%,66.13,11/5/2024 4:30:00 PM,6/9/2021,Yes,Yes,5300,1.69%,0.27%,1.76,1926.86,0.39,416918,3821,42.29,33.96,34.05,34.68,33.96,34.62,1.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6032,"NEA","Nuveen AMT-Free Quality Municipal Income Fund","-","Financial","Closed-End Fund - Debt","USA","NYSE",3352.09,70.07,,,12.50,0.90,,,12.41,,0.75,6.67%,35.95%,0.16,,,,,,,-0.10%,,268.08,,,,298.99,298.99,100.00%,,,35.40%,,0.05%,0.14,0.16,,,,,,,,,,,0.00%,0.01%,-0.03%,-0.03%,0.01%,-0.03%,-0.03%,-0.20%,-0.39%,-0.75%,-1.31%,-4.26%,-5.47%,-2.08%,1.55%,-0.61%,0.55,0.12,0.89%,1.12%,-0.53%,-2.51%,-1.64%,-6.02%,1.92%,-7.04%,6.47%,-29.93%,87.58%,37.51,,11/22/2002,No,Yes,,-0.78%,0.44%,,1172.98,1.09,712518,672,,11.25,11.30,11.31,11.23,11.21,-0.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6033,"NEAR","iShares Short Duration Bond Active ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,2.53,5.00%,,,,,,,,,,,,,,,,,,,,,,,1.45,0.54,,,,,,,,,,,-0.01%,-0.01%,-0.01%,-0.00%,-0.01%,0.00%,0.00%,-0.01%,-0.02%,0.15%,0.09%,-0.35%,-0.64%,-0.06%,-0.28%,0.05%,0.07,0.09,0.10%,0.13%,0.14%,-0.11%,-0.07%,-0.64%,0.51%,-1.71%,1.30%,-1.71%,14.91%,50.79,,9/26/2013,Yes,Yes,,1.50%,-1.25%,,369.27,1.00,205894,423,,50.41,49.78,50.55,50.38,50.53,0.23%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",0.25%,1029,2987711544,50.38,0.00,80718841.45,2.78,95952219.10,3.32,32770850.25,1.11,-63231725.10,-2.07,4.17,4.01,2.72,2.25,2.08,"U.S. fixed-income bonds investment-grade"
6034,"NECB","NorthEast Community Bancorp Inc","RUT","Financial","Banks - Regional","USA","NASD",344.35,6.83,8.08,,2.16,1.11,,6.91,22.08,,0.56,2.28%,7.23%,3.60,0.82,7.53%,-14.85%,32.60%,,29.80%,15.99%,18.34%,159.69,48.96,4.40%,1.25%,14.02,12.17,86.80%,13.21%,-0.39%,44.97%,6.27%,0.96%,1.53,0.12,2.66%,16.82%,15.23%,0.42,,0.04,0.04,,42.95%,30.66%,0.00%,0.00%,-0.12%,-0.12%,-0.20%,-0.41%,0.10%,0.24%,-0.20%,-2.23%,2.98%,-12.85%,-9.71%,19.50%,47.54%,0.41%,0.67,0.97,3.46%,4.07%,-0.63%,-9.91%,11.97%,-22.57%,8.82%,-22.57%,73.30%,-22.57%,665.17%,42.61,10/28/2024 8:30:00 AM,7/6/2006,Yes,Yes,135,-0.49%,2.53%,3.00,76.74,0.99,42308,470,31.00,24.07,24.68,25.13,24.45,24.56,2.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6035,"NEE","NextEra Energy Inc","S&P 500","Utilities","Utilities - Regulated Electric","USA","NYSE",143068.38,20.59,18.88,2.56,6.05,2.86,57.88,26.54,24.34,1.20,2.06,2.96%,51.95%,3.38,0.52,7.89%,7.73%,0.74%,8.05%,8.25%,-10.90%,50.06%,23663.00,6952.00,4.96%,-6.69%,2056.00,2054.57,99.93%,0.09%,-7.11%,81.55%,-0.34%,1.68%,3.32,34.61,3.89%,14.31%,5.99%,0.41,0.33,1.32,1.65,34.48%,24.96%,29.38%,-0.01%,0.02%,0.03%,0.05%,0.00%,0.01%,0.05%,-0.03%,0.15%,0.61%,-1.22%,-4.98%,-16.09%,-3.24%,13.98%,-2.95%,0.58,1.50,2.56%,1.89%,-1.88%,-5.98%,-7.63%,-12.87%,5.59%,-19.20%,28.96%,-25.77%,3080.44%,40.39,1/24/2025 8:30:00 AM,2/15/1950,Yes,Yes,16800,0.92%,1.41%,1.92,10418.64,0.81,4676772,31529,86.89,67.98,68.94,70.01,69.01,69.57,2.34%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6036,"NEGG","Newegg Commerce Inc","-","Consumer Cyclical","Internet Retail","USA","NASD",157.67,,,,,1.09,1.48,,0.38,0.28,,,,,,,,47.87%,,137849.54%,-27.42%,-364.43%,,,-300.00%,9.43%,380.41,45.21,11.88%,88.16%,0.00%,0.26%,3.73%,1.77%,1.09,0.80,,,,1.16,0.70,0.48,0.63,,,,0.00%,-0.60%,-0.60%,0.00%,0.24%,-0.60%,0.12%,-0.02%,-0.60%,-6.12%,-15.61%,-24.91%,-41.13%,-61.94%,-59.11%,4.19%,2.15,0.05,12.18%,11.38%,-9.29%,-24.39%,-46.00%,-43.42%,5.49%,-68.71%,5.49%,-99.62%,5.49%,36.16,,4/22/2010,Yes,Yes,932,-3.10%,-1.04%,1.00,730.81,0.82,335525,317,3.00,0.43,0.43,0.44,0.41,0.41,-4.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6037,"NEHC","New Era Helium Inc","-","Financial","Shell Companies","USA","NASD",40.81,,,,,1.13,2.28,,2.75,1.36,,,,-0.33,,,,,,0.00%,,63.98%,0.00,-1.63,,,4.92,4.82,97.97%,63.38%,0.00%,10.27%,,2.77%,0.56,0.13,-7.26%,-8.50%,-12.05%,4.04,4.04,0.00,0.10,,,,-0.00%,0.00%,-0.78%,-0.78%,-0.00%,0.00%,0.00%,-1.43%,-3.13%,-13.41%,-33.05%,-30.02%,-72.44%,-71.35%,-69.96%,-48.33%,0.23,1.07,21.29%,29.15%,-16.96%,-59.63%,-69.06%,-74.78%,40.27%,-74.78%,40.27%,-74.78%,40.27%,35.34,,1/6/2022,No,Yes,7,-10.66%,2.36%,,238.78,1.30,172631,565,,3.39,3.47,3.61,2.74,3.10,-8.55%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6038,"NEM","Newmont Corp","S&P 500","Basic Materials","Gold","USA","NYSE",46352.01,,11.11,,2.75,1.58,15.14,45.40,25.81,2.69,0.92,2.25%,,-1.54,1.05,91.18%,19.01%,,,5.18%,84.72%,304.23%,16837.00,-1209.00,-6.49%,-0.62%,1151.00,1137.07,98.79%,0.12%,-7.61%,73.22%,0.29%,1.72%,1.79,19.60,-2.70%,-5.22%,-3.12%,1.96,1.62,0.30,0.31,21.59%,17.72%,-7.18%,-0.03%,0.04%,0.02%,0.02%,0.00%,-0.07%,0.06%,0.17%,0.49%,-0.23%,6.70%,-2.03%,-25.73%,-15.74%,8.17%,9.39%,0.51,0.97,2.77%,2.25%,5.73%,-0.49%,-9.76%,-12.35%,10.46%,-30.66%,38.39%,-52.86%,442.17%,57.17,10/23/2024 4:30:00 PM,1/27/1940,Yes,Yes,40200,-0.13%,1.52%,2.04,10967.78,0.73,4450035,21586,52.43,40.16,40.77,40.87,40.35,40.72,1.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6039,"NEN","New England Realty Associates LP","-","Real Estate","Real Estate Services","USA","AMEX",224.39,20.51,,,2.81,,2.22,7.44,-18.51,36.14,1.60,2.00%,63.92%,3.91,,,,16.31%,,5.41%,6.58%,81.92%,79.88,13.75,,,2.80,1.75,62.50%,37.51%,0.00%,3.08%,-0.25%,0.04%,1.22,0.00,3.55%,,4.06%,,,,,47.49%,30.62%,17.21%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.81%,1.44%,12.08%,17.93%,9.43%,-3.10%,0.35,2.08,0.01%,0.90%,-1.11%,0.38%,11.63%,-4.60%,13.75%,-4.60%,22.00%,-4.60%,8154.92%,48.90,,11/19/1987,No,Yes,,0.00%,0.00%,,0.54,0.00,0,0,,80.14,80.14,80.14,80.14,80.14,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6040,"NEO","Neogenomics Inc","RUT","Healthcare","Diagnostics & Research","USA","NASD",1908.72,,73.49,,2.96,2.10,4.92,,7.09,3.02,,,,-0.62,0.03,181.85%,106.01%,,,9.75%,10.44%,5.36%,644.12,-77.73,306.50%,0.49%,128.06,126.84,99.05%,1.18%,-0.41%,97.52%,-2.43%,3.04%,4.75,3.86,-4.68%,-8.38%,-5.93%,1.99,1.91,0.44,0.67,40.57%,-13.37%,-12.07%,-0.03%,-0.07%,-0.20%,-0.34%,-0.58%,-0.63%,-0.13%,-0.50%,-0.30%,1.16%,-19.01%,-16.93%,7.68%,-6.12%,-6.01%,-9.77%,1.26,1.19,12.63%,6.16%,-9.93%,-10.02%,-1.93%,-22.21%,22.64%,-22.21%,22.64%,-93.39%,37075.00%,42.75,11/5/2024 8:30:00 AM,11/10/1999,Yes,Yes,2100,0.44%,7.44%,1.67,812.03,2.31,1046036,9016,20.46,13.78,14.81,16.07,14.69,14.87,7.91%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6041,"NEOG","Neogen Corp","RUT","Healthcare","Diagnostics & Research","USA","NASD",2518.03,,273.41,,2.76,0.94,17.96,,12.30,0.65,,,,-2.20,0.00,-2643.75%,103.87%,,,18.78%,0.71%,-12971.43%,913.83,-476.33,-16700.00%,1.30%,216.94,216.15,99.64%,0.25%,3.34%,118.03%,-0.80%,10.23%,11.71,22.11,-11.01%,-16.38%,-13.38%,3.77,2.46,0.33,0.33,46.93%,4.58%,-52.12%,-0.17%,-0.09%,-0.17%,-0.21%,-0.26%,-1.23%,-1.44%,-1.11%,-0.34%,-5.22%,-10.48%,-6.97%,-17.12%,-34.39%,-36.08%,-4.28%,1.23,0.68,6.83%,4.63%,-5.12%,-13.83%,-20.84%,-30.79%,0.96%,-37.46%,1.40%,-76.21%,9407.27%,37.69,1/10/2025 8:30:00 AM,8/23/1989,Yes,Yes,2917,-5.14%,2.08%,2.00,1887.29,1.69,1774214,9556,16.17,12.00,12.25,12.35,11.61,11.62,-3.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,
