"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
6284,"NVR","NVR Inc","S&P 500","Consumer Cyclical","Residential Construction","USA","NYSE",25875.34,17.68,16.33,1.87,2.61,5.99,10.07,21.46,1443.92,858.77,,,0.00%,489.17,130.69,7.45%,6.44%,18.92%,9.43%,6.32%,5.96%,4.18%,9909.51,1634.57,-0.38%,0.84%,2.96,2.93,98.99%,4.52%,-2.20%,84.62%,-1.00%,2.11%,3.16,0.06,25.42%,38.72%,30.92%,4.04,2.17,0.24,0.24,23.93%,16.93%,16.49%,0.03%,-0.02%,0.00%,0.13%,0.08%,-0.11%,0.15%,-0.50%,0.56%,1.25%,-5.14%,-5.76%,-8.80%,12.52%,24.75%,23.57%,1.19,194.38,2.16%,2.04%,-3.82%,-6.34%,2.45%,-13.19%,1.16%,-13.19%,27.82%,-13.19%,168696.13%,35.45,10/22/2024 8:30:00 AM,6/17/1986,No,Yes,6300,-2.84%,3.68%,2.71,19.58,0.69,4704,892,9765.00,8587.63,8903.43,8710.00,8638.51,8650.80,0.74%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285,"NVRI","Enviri Corp","RUT","Industrials","Waste Management","USA","NYSE",613.46,,54.61,,0.27,1.27,5.42,,6.04,1.41,,,,-1.24,-0.10,2.08%,219.15%,,10.00%,9.16%,9.45%,-21.43%,2313.20,-99.09,-115.38%,-6.52%,80.14,77.39,96.57%,3.42%,-0.58%,91.95%,4.27%,3.75%,5.66,2.90,-1.94%,-10.46%,-4.99%,1.30,0.99,3.10,3.23,21.70%,6.64%,-4.28%,0.00%,0.03%,0.00%,0.07%,-0.28%,-0.56%,-0.57%,0.58%,2.82%,2.89%,-0.71%,8.75%,-26.21%,-7.56%,-8.66%,-15.06%,2.17,0.29,2.69%,3.44%,2.90%,-8.67%,-15.79%,-29.04%,16.36%,-40.23%,16.36%,-88.51%,158.42%,48.10,10/31/2024 8:30:00 AM,9/27/1954,Yes,Yes,13000,2.89%,-1.07%,2.00,512.76,0.70,125617,870,14.75,7.51,7.43,7.70,7.38,7.64,1.80%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6286,"NVRO","Nevro Corp","RUT","Healthcare","Medical Devices","USA","NYSE",153.41,,,,0.37,0.58,0.55,,7.31,7.67,,,,-1.89,-0.78,4.55%,-1.55%,-9.37%,,2.01%,-6.69%,36.71%,419.15,-69.31,49.67%,4.11%,37.44,35.37,94.47%,5.62%,0.00%,99.52%,-2.51%,7.93%,5.39,2.80,-11.98%,-24.78%,-14.37%,5.02,3.76,0.76,0.90,64.72%,-19.92%,-16.54%,0.00%,0.00%,0.35%,0.24%,0.35%,1.56%,1.56%,2.62%,3.16%,4.81%,-2.41%,4.30%,-27.44%,-52.46%,-80.96%,-80.27%,0.84,0.32,6.33%,7.01%,-1.46%,-10.48%,-48.47%,-38.03%,8.19%,-81.25%,8.19%,-97.74%,8.19%,44.42,11/11/2024 4:30:00 PM,11/6/2014,Yes,Yes,1215,4.81%,-0.49%,3.41,519.92,0.50,91260,832,5.46,4.07,4.05,4.25,4.03,4.24,4.30%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287,"NVS","Novartis AG ADR","-","Healthcare","Drug Manufacturers - General","Switzerland","NYSE",192819.33,11.49,12.00,1.73,3.97,4.55,13.75,13.06,21.67,7.17,3.77,3.83%,44.73%,8.57,1.83,17.09%,8.40%,5.63%,6.65%,0.78%,8.84%,85.38%,48587.00,17603.00,6.27%,0.24%,1999.27,1956.45,97.86%,0.00%,,6.77%,-0.69%,0.23%,4.05,4.49,10.88%,28.87%,25.64%,1.11,0.90,0.59,0.74,73.83%,29.63%,36.23%,0.02%,0.02%,0.01%,0.18%,0.10%,0.16%,-0.06%,0.07%,0.37%,0.39%,-3.07%,-4.69%,-14.82%,-6.08%,-0.32%,-2.39%,0.57,1.19,0.88%,0.88%,-3.74%,-8.59%,-7.46%,-16.02%,0.70%,-18.50%,6.72%,-18.50%,361.08%,25.36,10/29/2024 8:30:00 AM,11/7/1996,Yes,Yes,76057,0.41%,-0.21%,2.82,1107.79,1.09,420627,3230,116.09,98.36,98.15,98.75,98.04,98.55,0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,"NVST","Envista Holdings Corp","-","Healthcare","Medical Instruments & Supplies","USA","NYSE",3234.35,,17.27,,1.29,1.10,3.26,11.86,17.86,6.01,,,,-7.77,0.23,-53.06%,58.02%,,-5.89%,-0.16%,-4.80%,-61.37%,2503.30,-1337.20,36.52%,1.81%,172.00,170.56,99.16%,0.89%,3.86%,112.60%,2.50%,6.57%,5.57,11.21,-21.93%,-36.31%,-29.75%,2.08,1.77,0.46,0.51,53.69%,5.98%,-53.42%,0.08%,-0.03%,-0.33%,-0.41%,-0.48%,-0.25%,-0.70%,0.03%,0.41%,0.56%,-2.07%,-2.42%,3.13%,13.79%,-18.86%,-18.56%,1.32,0.71,3.63%,3.38%,-6.16%,-2.11%,3.51%,-14.80%,11.08%,-23.58%,29.38%,-62.34%,94.39%,40.91,10/30/2024 4:30:00 PM,9/18/2019,Yes,Yes,12800,0.54%,0.10%,2.69,2012.28,0.60,424409,3460,21.55,19.47,19.49,19.78,19.36,19.59,0.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289,"NVT","nVent Electric plc","-","Industrials","Electrical Equipment & Parts","United Kingdom","NYSE",12344.86,22.06,24.53,2.84,3.63,3.79,90.04,21.09,19.92,0.84,0.72,0.95%,21.21%,3.42,0.59,-18.38%,23.19%,21.44%,7.77%,8.76%,-8.94%,-0.18%,3398.10,576.00,3.41%,-16.58%,164.82,162.98,98.88%,1.11%,-6.25%,92.19%,0.64%,1.63%,1.58,2.65,8.56%,17.66%,10.30%,1.83,1.36,0.70,0.72,40.87%,18.94%,16.95%,-0.09%,-0.10%,-0.08%,-0.11%,-0.14%,-0.16%,-0.22%,-0.45%,0.65%,1.29%,0.52%,2.04%,13.37%,-3.77%,27.42%,27.70%,1.24,2.15,2.78%,3.01%,-1.43%,0.70%,2.78%,-7.07%,13.85%,-12.83%,36.73%,-12.83%,616.28%,48.98,11/1/2024 8:30:00 AM,4/17/2018,Yes,Yes,11300,0.57%,0.00%,1.50,1672.28,0.41,240168,2496,87.40,75.03,75.03,76.00,74.70,75.46,0.57%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,"NVTS","Navitas Semiconductor Corp","RUT","Technology","Semiconductors","USA","NASD",586.35,,,,6.42,1.61,5.95,,2.04,0.55,,,,-0.43,-0.06,-24.74%,15.71%,,20.00%,90.19%,-1.35%,-350.37%,91.38,-77.32,3.38%,-1.13%,186.79,114.11,61.09%,38.82%,-1.97%,37.12%,-8.20%,20.58%,5.40,23.48,-16.93%,-19.72%,-19.90%,5.59,4.77,0.02,0.02,19.77%,-129.65%,-84.61%,0.00%,-0.45%,-0.45%,-0.30%,-0.15%,-0.30%,-0.45%,-2.38%,0.44%,-5.06%,-24.13%,74.73%,42.21%,-23.07%,-60.37%,-59.29%,2.33,0.39,14.94%,12.78%,8.69%,24.00%,-7.13%,-29.44%,87.71%,-61.08%,87.71%,-85.20%,87.71%,54.21,11/4/2024 4:30:00 PM,1/25/2021,Yes,Yes,314,-3.38%,-1.16%,1.78,4353.02,2.43,3691860,8788,3.81,3.44,3.40,3.43,3.23,3.29,-4.51%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291,"NVVE","Nuvve Holding Corp","-","Consumer Cyclical","Specialty Retail","USA","NASD",2.83,,,,0.55,0.70,3.49,,4.60,0.92,,,,-4.98,,,,-51.33%,,36.53%,-27.31%,-828.64%,5.14,-20.30,,,0.87,0.78,89.66%,10.52%,0.00%,19.07%,-31.59%,1.66%,0.02,0.01,-74.19%,-274.78%,-270.63%,1.05,0.42,1.50,2.63,37.83%,-433.37%,-394.50%,0.00%,0.00%,0.00%,0.00%,-1.58%,-1.58%,-2.29%,-1.54%,-3.61%,-3.90%,-10.11%,-7.25%,-24.53%,-49.61%,-95.15%,-93.57%,1.91,0.24,5.58%,6.02%,-8.36%,-14.83%,-44.83%,-37.25%,0.63%,-95.60%,0.63%,-99.96%,0.63%,37.82,11/12/2024 4:30:00 PM,5/1/2020,No,Yes,47,-5.04%,-0.30%,1.00,769.70,0.02,6037,57,1000.00,3.38,3.37,3.29,3.20,3.20,-5.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,"NVX","Novonix Limited ADR","-","Industrials","Electrical Equipment & Parts","Australia","NASD",222.92,,11.21,,32.26,1.25,4.56,,1.26,0.34,,,,-0.38,,-11.11%,135.00%,2.75%,,57.83%,-29.59%,-2.49%,6.91,-46.99,7.69%,-34.80%,122.25,122.15,99.92%,,,0.69%,,0.20%,3.02,0.24,-18.01%,-26.78%,-20.61%,6.15,5.94,0.48,0.50,-390.81%,-677.63%,-680.38%,0.00%,0.00%,0.00%,0.00%,-0.63%,0.64%,-0.63%,-0.47%,0.00%,-1.87%,-9.25%,-26.64%,3.97%,-8.72%,-13.26%,-19.07%,2.99,0.13,4.77%,5.25%,-16.48%,-20.72%,-21.79%,-42.49%,1.95%,-49.35%,12.14%,-93.46%,12.14%,38.42,10/29/2024 4:30:00 PM,2/2/2022,Yes,Yes,,0.64%,0.00%,1.00,80.55,0.46,13054,66,5.10,1.56,1.56,1.58,1.56,1.57,0.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293,"NWBI","Northwest Bancshares Inc","RUT","Financial","Banks - Regional","USA","NASD",1828.82,18.99,13.96,2.71,2.50,1.15,,7.83,12.49,,0.80,5.57%,75.46%,0.76,0.25,-6.52%,0.00%,0.80%,7.00%,8.91%,9.30%,-14.59%,732.18,96.35,0.50%,-0.67%,127.40,120.79,94.81%,5.19%,-0.21%,67.42%,0.61%,2.03%,3.75,2.45,0.67%,6.24%,5.25%,0.04,,0.15,0.28,,17.66%,13.16%,-0.03%,0.00%,0.07%,0.14%,-0.07%,-0.03%,-0.03%,0.54%,0.63%,0.17%,0.60%,-2.01%,6.57%,31.94%,14.29%,15.02%,0.63,0.31,1.87%,2.00%,-1.39%,2.21%,14.78%,-6.91%,12.24%,-6.91%,37.37%,-24.84%,880.26%,49.26,10/29/2024 8:30:00 AM,11/7/1994,Yes,Yes,2098,0.38%,-0.21%,3.33,654.59,0.48,110701,1493,14.30,14.33,14.30,14.41,14.21,14.35,0.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,"NWE","NorthWestern Energy Group Inc","RUT","Utilities","Utilities - Regulated Electric","USA","NASD",3087.59,13.79,14.14,2.49,2.06,1.11,110.71,,45.94,0.46,2.60,5.09%,79.59%,3.70,1.14,3.75%,6.30%,-3.88%,5.55%,3.85%,7.50%,57.24%,1496.44,226.70,-2.08%,-1.42%,61.31,60.85,99.25%,0.76%,-1.87%,97.12%,0.23%,2.78%,4.18,1.69,2.97%,8.16%,4.21%,0.45,0.30,0.91,1.06,55.85%,22.37%,15.15%,-0.02%,0.08%,0.07%,0.17%,0.01%,-0.11%,0.20%,0.21%,0.61%,0.63%,-3.79%,-7.02%,-10.01%,2.88%,-2.02%,0.22%,0.50,0.88,1.72%,1.56%,-5.84%,-6.47%,-2.74%,-11.29%,1.13%,-11.29%,10.51%,-36.66%,209.65%,28.30,10/28/2024 4:30:00 PM,11/2/2004,Yes,Yes,1573,0.57%,-0.43%,2.56,404.68,0.35,49756,1210,58.12,50.93,50.71,51.06,50.69,51.00,0.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,"NWFL","Norwood Financial Corp","RUT","Financial","Banks - Regional","USA","NASD",248.54,19.13,,,2.11,1.26,,11.26,24.18,,1.20,3.94%,56.44%,1.59,,,,-0.91%,,16.12%,14.80%,-6.90%,117.75,12.85,,,8.09,7.15,88.38%,11.61%,1.00%,24.55%,4.21%,0.63%,5.25,0.05,0.58%,7.13%,3.77%,0.09,,0.74,1.01,,13.80%,10.91%,0.00%,0.00%,0.00%,0.00%,-0.28%,-0.28%,-0.28%,-0.45%,0.64%,0.64%,-0.84%,-2.14%,6.51%,20.41%,-3.37%,-7.44%,0.59,0.67,1.81%,1.96%,0.23%,2.58%,13.41%,-11.70%,14.31%,-11.70%,29.63%,-24.93%,402.64%,52.05,,1/2/1997,No,Yes,265,0.64%,-0.59%,,8.63,0.18,547,27,,30.45,30.27,30.27,30.27,30.46,0.04%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,"NWG","NatWest Group Plc ADR","-","Financial","Banks - Regional","United Kingdom","NYSE",41824.87,7.92,7.69,131.92,1.14,0.95,,,10.94,,0.49,4.73%,35.21%,1.32,0.26,4.90%,7.56%,25.17%,0.06%,9.77%,17.62%,47.31%,36645.89,5702.41,18.75%,3.97%,4146.50,4015.82,96.85%,0.00%,,3.11%,4.14%,0.03%,0.55,1.26,0.62%,13.49%,5.53%,2.23,,1.28,1.45,,20.65%,15.56%,0.00%,0.00%,0.10%,0.22%,0.17%,0.19%,0.19%,0.04%,0.34%,0.14%,-1.65%,4.57%,15.08%,29.70%,80.50%,84.99%,1.27,0.17,1.43%,1.31%,1.13%,5.02%,21.51%,-3.12%,15.21%,-3.12%,101.84%,-94.71%,344.69%,57.39,10/25/2024 8:30:00 AM,10/11/2007,Yes,Yes,61600,-0.05%,0.48%,1.61,2276.99,1.37,1088661,1707,11.75,10.37,10.42,10.43,10.37,10.41,0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297,"NWGL","Nature Wood Group Ltd ADR","-","Basic Materials","Lumber & Wood Production","China","NASD",22.09,,,,,1.25,17.82,,1.07,0.07,,,,,,,,,,-3.71%,-23.34%,-59.55%,,,,,16.55,,,,,0.08%,-37.64%,,2.27,0.01,,,,1.25,0.83,0.01,0.74,,,,0.00%,-0.37%,0.38%,0.38%,-0.37%,-0.37%,-0.37%,-0.37%,7.84%,7.66%,1.75%,-3.26%,-7.52%,-32.91%,-84.67%,-83.31%,3.79,0.10,7.08%,7.15%,-3.27%,-8.27%,-69.32%,-21.47%,11.25%,-93.92%,11.25%,-93.92%,11.25%,45.63,,9/12/2023,No,Yes,114,7.66%,-7.46%,,6.37,1.47,3271,40,,1.34,1.24,1.34,1.24,1.34,-0.37%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,"NWL","Newell Brands Inc","-","Consumer Defensive","Household & Personal Products","USA","NASD",4378.31,,14.27,,0.57,1.59,8.86,12.20,6.88,1.23,0.28,2.57%,,-0.60,0.14,-16.49%,16.23%,43.59%,-2.61%,-3.92%,-4.93%,9.56%,7709.00,-248.00,1.14%,-0.48%,416.00,414.41,99.62%,0.38%,-2.77%,92.39%,-4.16%,2.48%,1.48,10.27,-2.04%,-8.29%,-3.36%,0.99,0.50,1.58,1.92,33.48%,7.32%,-3.22%,-0.11%,-0.09%,-0.18%,-0.27%,-0.22%,-0.54%,-0.38%,-1.26%,-0.81%,-0.68%,-4.91%,22.16%,46.52%,61.44%,21.89%,26.10%,0.89,0.42,5.37%,3.87%,9.19%,21.74%,40.95%,-7.08%,52.66%,-7.08%,103.26%,-80.26%,560.85%,65.83,10/25/2024 8:30:00 AM,6/28/1979,Yes,Yes,24600,-0.27%,-0.32%,2.71,6946.50,0.36,875633,5703,10.82,11.01,10.98,11.10,10.93,10.95,-0.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299,"NWLG","Nuveen Winslow Large-Cap Growth ESG ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.00,0.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.09%,-0.07%,-0.07%,-0.07%,-0.07%,-0.07%,1.19%,2.54%,11.38%,9.49%,41.43%,34.40%,1.21,0.27,0.25%,0.17%,2.17%,4.63%,12.23%,-0.07%,10.46%,-0.07%,38.70%,-0.07%,115.11%,63.45,,8/5/2021,No,No,,-0.07%,0.79%,,0.71,0.21,52,7,,34.71,34.98,34.98,34.98,34.96,0.72%,,,"US Equities - Factor & Thematic","Equities (Stocks)","US Equities","Corporate Governance","US","Active",0.65%,48,9717046,34.70,0.01,-336500.00,-3.35,-336500.00,-3.35,885100.00,10.02,885100.00,10.02,35.04,9.08,,,10.08,"U.S. equity large-cap ESG"
6300,"NWN","Northwest Natural Holding Co","RUT","Utilities","Utilities - Regulated Gas","USA","NYSE",1680.38,19.88,14.48,3.98,1.48,1.23,30.14,,33.82,1.38,1.96,4.70%,75.05%,2.09,1.41,-10.15%,23.51%,2.97%,5.00%,11.36%,-3.21%,-8.18%,1137.83,78.51,8.51%,-1.17%,40.12,39.72,99.00%,1.02%,0.00%,78.04%,5.96%,1.71%,2.99,0.68,1.63%,6.09%,2.63%,0.72,0.53,1.20,1.34,26.88%,17.86%,6.90%,0.00%,0.00%,0.00%,0.12%,0.11%,0.17%,-0.03%,-0.14%,-0.09%,-0.43%,-0.31%,2.46%,2.82%,17.44%,5.98%,6.91%,0.60,0.78,1.78%,1.89%,-2.13%,1.28%,7.54%,-5.92%,9.47%,-5.92%,19.56%,-46.12%,474.34%,47.08,11/12/2024 8:30:00 AM,11/1/1982,Yes,Yes,1214,-0.61%,0.18%,2.14,227.67,0.44,34701,640,45.33,41.81,41.88,41.83,41.46,41.63,-0.43%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,"NWPX","Northwest Pipe Co","RUT","Industrials","Metal Fabrication","USA","NASD",515.89,17.93,15.12,3.59,1.07,1.44,90.19,81.63,36.53,0.58,,,0.00%,2.94,0.91,58.53%,5.33%,0.03%,5.00%,23.13%,9.76%,77.15%,483.09,29.55,19.54%,2.36%,9.92,9.61,96.88%,3.13%,-2.86%,81.83%,-0.22%,0.71%,1.55,0.07,4.90%,8.47%,5.85%,3.20,2.27,0.39,0.44,19.10%,9.60%,6.12%,0.00%,0.00%,0.00%,0.38%,0.03%,-0.35%,-0.28%,-0.23%,-0.17%,-1.42%,-3.25%,-0.70%,20.10%,57.92%,81.62%,74.36%,1.03,1.53,2.96%,2.68%,-4.20%,4.65%,31.54%,-8.66%,23.36%,-8.66%,89.17%,-19.07%,707.81%,45.92,10/30/2024 4:30:00 PM,11/30/1995,Yes,Yes,1325,0.21%,-0.36%,2.00,43.99,1.07,16392,404,54.67,52.84,52.65,53.28,52.30,52.76,-0.15%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302,"NWS","News Corp","S&P 500","Communication Services","Entertainment","USA","NASD",16682.81,51.01,32.25,2.68,1.64,2.18,9.38,22.24,14.50,3.37,0.20,0.65%,43.12%,0.62,0.29,17.63%,19.06%,11.96%,19.05%,0.30%,3.12%,298.28%,10163.00,355.00,24.93%,-0.09%,189.97,102.32,53.86%,82.01%,-0.03%,13.21%,0.41%,3.61%,5.14,3.69,2.13%,4.40%,2.96%,1.38,1.26,0.45,0.49,42.69%,8.03%,3.49%,-0.04%,-0.02%,-0.02%,0.01%,-0.21%,-0.19%,-0.26%,-0.04%,0.89%,0.41%,-2.32%,-0.66%,14.35%,15.19%,29.48%,22.93%,1.39,0.55,1.72%,1.77%,-1.32%,4.49%,12.59%,-3.79%,17.28%,-3.79%,31.91%,-3.79%,301.50%,51.20,11/7/2024 4:30:00 PM,6/19/2013,Yes,Yes,23900,0.74%,-0.14%,2.75,717.59,0.45,113398,1424,10.00,31.43,31.39,31.75,31.33,31.62,0.60%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,"NWSA","News Corp","S&P 500","Communication Services","Entertainment","USA","NASD",16689.03,46.43,29.36,2.44,1.64,1.99,9.39,22.25,14.50,3.07,0.20,0.71%,43.12%,0.62,0.29,17.63%,19.06%,11.96%,19.05%,0.30%,3.12%,298.28%,10163.00,355.00,24.93%,-0.09%,379.30,378.57,99.81%,33.43%,-0.07%,67.75%,0.37%,1.44%,2.23,5.43,2.13%,4.40%,2.96%,1.38,1.26,0.45,0.49,42.69%,8.03%,3.49%,-0.03%,-0.05%,-0.03%,-0.02%,-0.21%,-0.17%,-0.24%,-0.05%,1.05%,0.91%,-2.04%,-1.13%,9.26%,7.15%,23.52%,17.23%,1.36,0.46,1.31%,1.57%,-1.51%,2.80%,7.26%,-4.18%,12.64%,-4.18%,27.06%,-4.18%,264.30%,48.56,11/7/2024 4:30:00 PM,6/19/2013,Yes,Yes,23900,0.66%,-0.07%,1.67,2441.41,0.44,374121,4058,38.20,28.61,28.59,28.91,28.47,28.78,0.59%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,"NWTN","NWTN Inc","-","Consumer Cyclical","Auto Manufacturers","United Arab Emirates","NASD",310.07,,,,,,,,,,,,,,,,,,,,,-63.64%,,,,,252.92,246.44,97.44%,13.89%,0.00%,0.12%,-24.15%,0.13%,0.73,0.31,,,,,,,,,,,0.00%,0.00%,1.23%,-3.16%,0.14%,-1.46%,7.24%,7.24%,9.73%,16.36%,-1.46%,-21.31%,62.04%,-17.14%,-86.82%,-85.94%,-0.15,0.15,8.49%,13.56%,-5.21%,9.51%,-55.37%,-38.20%,106.18%,-87.49%,106.18%,-95.84%,106.18%,49.30,,3/20/2020,No,Yes,,3.19%,0.95%,,429.43,0.49,73231,350,,1.05,1.06,1.13,1.00,1.09,4.17%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,"NX","Quanex Building Products Corp","RUT","Industrials","Building Products & Equipment","USA","NYSE",1279.45,24.77,10.50,1.77,1.00,1.55,12.42,24.73,17.94,2.23,0.32,1.15%,35.56%,1.12,0.16,6.16%,13.55%,,14.00%,8.14%,66.56%,-136.14%,1277.86,33.06,9.42%,0.25%,47.25,46.83,99.11%,0.91%,-1.48%,97.00%,39.90%,3.17%,3.39,1.48,2.09%,4.25%,1.77%,2.24,1.23,0.85,0.88,19.20%,4.29%,2.59%,0.01%,-0.04%,0.11%,-0.00%,-0.00%,0.72%,0.69%,3.47%,-0.24%,0.83%,-5.71%,-8.99%,-1.53%,-5.59%,-20.09%,-9.29%,1.27,1.07,3.93%,3.19%,-6.10%,-6.29%,-10.27%,-13.96%,5.04%,-29.45%,11.59%,-29.45%,7425.53%,37.52,12/12/2024 4:30:00 PM,8/2/1965,Yes,Yes,3792,-0.24%,-1.54%,1.00,437.80,1.38,210679,2302,38.00,28.23,27.80,28.01,26.80,27.73,-1.77%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,"NXC","Nuveen California Select Tax-Free Income Portfolio","-","Financial","Closed-End Fund - Debt","USA","NYSE",83.71,15.48,,,22.65,0.94,,,13.98,,0.55,4.15%,,0.85,,,,,,,1.60%,1330.30%,3.70,,,,6.36,6.36,100.00%,,,16.67%,,0.28%,1.09,0.02,,,,,,,,,,,0.00%,-0.28%,-0.28%,-0.28%,-0.29%,-0.29%,-0.18%,-0.18%,-0.56%,-0.56%,-0.79%,-2.33%,-5.69%,0.45%,2.95%,2.87%,0.28,0.14,0.96%,1.05%,-1.48%,-3.15%,-2.03%,-6.56%,0.30%,-7.21%,3.82%,-33.61%,49.66%,36.20,,6/19/1992,No,No,,-0.56%,0.53%,,16.53,0.81,4656,18,,13.16,13.23,13.20,13.16,13.16,-0.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6307,"NXDT","NexPoint Diversified Real Estate Trust","RUT","Real Estate","REIT - Diversified","USA","NYSE",270.02,,,,4.76,0.31,5.07,,20.26,1.25,0.60,9.46%,,-1.53,,,,,,,94.44%,86.76%,56.68,-59.57,,,41.67,35.50,85.19%,15.32%,4.70%,51.42%,-2.48%,0.76%,2.28,0.27,-4.69%,-6.29%,-6.35%,,,0.11,0.42,10.63%,-50.10%,-105.11%,0.95%,0.96%,1.02%,1.28%,3.59%,3.59%,3.09%,4.28%,7.28%,7.64%,11.42%,10.45%,-0.16%,32.64%,-25.32%,-20.25%,1.09,0.24,4.14%,4.08%,14.13%,11.46%,8.75%,2.59%,25.54%,-30.02%,35.76%,-88.28%,35.76%,68.43,,6/26/2006,Yes,Yes,,7.64%,2.08%,,117.92,6.82,281038,2011,,5.77,5.89,6.34,5.72,6.34,9.88%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,"NXE","NexGen Energy Ltd","-","Energy","Uranium","Canada","NYSE",4178.97,42.53,,,,4.65,10.50,,1.59,0.70,,,0.00%,0.17,-0.03,-144.30%,-99.09%,88.13%,,0.00%,,115.30%,0.00,108.16,52.94%,,565.00,517.40,91.58%,8.42%,0.00%,51.66%,-3.48%,10.63%,8.83,54.99,11.38%,15.81%,12.02%,1.16,1.16,0.00,0.35,,,,0.02%,0.02%,0.02%,0.09%,-0.08%,-0.12%,-0.59%,-0.98%,-0.18%,-1.38%,-7.31%,0.22%,30.22%,5.06%,6.42%,5.66%,1.93,0.35,4.34%,4.69%,-9.82%,-4.31%,2.96%,-17.45%,11.56%,-17.45%,49.42%,-17.45%,3227.22%,39.40,11/12/2024 8:30:00 AM,8/14/2013,Yes,Yes,77,-1.38%,0.00%,1.06,6226.16,0.62,1345042,3443,10.22,7.50,7.50,7.50,7.33,7.40,-1.38%,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,"NXG","NXG NextGen Infrastructure Income Fund","-","Financial","Closed-End Fund - Equity","USA","NYSE",117.52,14.48,,,,,,,,,6.48,14.35%,,3.12,,,,,,,,,,,,,2.60,2.55,98.17%,,,43.78%,,0.64%,0.48,0.02,,,,,,,,,,,-0.15%,-0.15%,-0.15%,-0.15%,-0.42%,-0.18%,-0.18%,0.04%,-1.80%,0.80%,-7.78%,-4.14%,10.04%,10.01%,29.54%,27.10%,1.54,1.38,2.88%,2.68%,-7.48%,-2.70%,8.65%,-16.10%,5.44%,-16.10%,40.98%,-62.38%,248.53%,40.28,11/12/2024 8:30:00 AM,9/26/2012,No,Yes,,-3.44%,-0.21%,,33.77,2.38,28114,152,,46.88,46.78,46.12,45.25,45.17,-3.65%,,,,,,,,,,,,,,,,,,,,,,,,,,,
