"No.","Ticker","Company","Index","Sector","Industry","Country","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Float Short","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
5164,"LMT","Lockheed Martin Corp.","S&P 500","Industrials","Aerospace & Defense","USA",111699.25,17.03,16.66,4.53,1.60,16.80,40.04,17.97,27.72,11.63,12.80,2.75%,44.11%,27.34,6.45,-5.54%,6.33%,9.38%,3.76%,4.79%,13.68%,-3.19%,69640.00,6776.00,8.77%,7.21%,240.00,239.80,99.92%,0.06%,-13.20%,76.11%,-0.78%,0.81%,1.82,1.94,12.37%,83.16%,26.16%,1.30,1.11,2.89,2.92,12.18%,12.18%,9.73%,0.05%,0.02%,0.05%,0.04%,0.10%,0.04%,-0.12%,-0.13%,-0.05%,-0.35%,-0.14%,2.47%,11.32%,4.61%,3.01%,2.71%,0.47,5.15,0.75%,1.24%,0.41%,2.97%,5.11%,-1.69%,8.88%,-2.91%,18.22%,-8.38%,9885.36%,57.02,4/23/2024 8:30:00 AM,10/11/1961,Yes,Yes,122000,-0.40%,0.05%,2.67,1068.80,0.49,222753,8024,491.30,467.18,467.40,467.40,464.54,465.53,-0.35%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,"LNC","Lincoln National Corp.","-","Financial","Insurance - Life","USA",5036.32,4.04,3.92,0.51,0.30,0.77,,,38.58,,1.80,6.08%,,7.32,1.83,14.68%,26.15%,,7.90%,-2.12%,83.02%,229.14%,16769.00,1266.00,-62.85%,-0.00%,169.67,167.49,98.72%,1.49%,0.40%,75.39%,2.19%,2.18%,2.02,3.66,0.40%,18.99%,9.54%,,,0.76,0.83,,11.12%,7.55%,-0.00%,0.00%,-0.00%,-0.00%,0.03%,-0.05%,0.00%,0.03%,-0.27%,-0.44%,1.13%,8.50%,8.74%,35.44%,51.28%,9.83%,1.82,0.81,2.06%,2.72%,4.60%,3.32%,12.59%,-8.67%,15.70%,-8.67%,56.39%,-65.83%,602.11%,58.28,5/2/2024 8:30:00 AM,8/20/1969,Yes,Yes,11024,-1.10%,0.67%,3.15,1814.19,0.31,237112,2846,30.10,29.75,29.95,30.12,29.58,29.62,-0.44%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,"LND","Brasilagro Companhia Brasileira De Propriedade Agricola ADR","-","Consumer Defensive","Farm Products","Brazil",490.08,10.20,,,3.17,1.25,10.87,3.74,3.93,0.45,0.65,13.30%,,0.48,,,,-5.77%,,18.31%,-30.26%,-854.69%,154.51,47.90,,,99.61,99.61,100.00%,,,1.17%,,0.04%,0.95,0.04,7.23%,12.08%,8.94%,2.04,1.15,0.37,0.54,25.41%,-15.55%,31.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.00%,-0.20%,-0.30%,0.41%,-0.40%,-3.34%,2.07%,3.14%,1.86%,2.93%,-6.82%,0.85,0.13,3.38%,2.75%,-1.03%,0.55%,-3.42%,-5.38%,5.49%,-18.00%,9.58%,-49.90%,128.84%,47.82,,1/26/2011,No,Yes,,0.00%,-0.40%,,43.06,2.89,52593,123,,4.94,4.92,4.94,4.89,4.92,-0.40%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,"LNG","Cheniere Energy Inc.","-","Energy","Oil & Gas Midstream","USA",35961.76,7.65,15.08,,2.09,8.51,7.43,8.60,18.47,21.13,1.82,1.16%,3.98%,20.54,1.76,-79.70%,26.03%,84.62%,,31.74%,-41.79%,-90.34%,17206.00,4949.00,-5.93%,7.24%,237.90,225.68,94.86%,1.41%,0.00%,86.61%,-0.74%,1.28%,1.40,2.89,11.90%,160.89%,17.45%,0.98,0.92,5.67,6.70,8.81%,6.09%,28.76%,-0.02%,-0.02%,0.03%,0.00%,-0.01%,-0.00%,-0.20%,0.08%,0.20%,-0.20%,-0.02%,1.83%,0.97%,-8.09%,4.87%,-7.97%,0.96,3.05,1.58%,2.00%,-0.77%,-0.60%,-4.42%,-3.99%,3.14%,-14.37%,16.11%,-14.37%,41793.33%,48.30,5/3/2024 8:30:00 AM,4/4/1994,Yes,Yes,1605,-0.16%,-0.04%,1.29,2068.03,0.53,459305,4912,199.13,157.42,157.35,157.61,155.92,157.10,-0.20%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,"LNGG","Roundhill Alerian LNG ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.54,2.11%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.72%,2.48%,3.53%,9.17%,8.66%,,5.51%,,0.27,0.81%,0.48%,3.15%,4.01%,5.83%,-0.77%,8.41%,-0.77%,10.69%,-0.77%,10.69%,66.50,,9/22/2023,Yes,Yes,,-0.39%,0.64%,,0.52,1.36,299,5,,25.72,25.88,26.50,26.50,25.78,0.25%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Energy",,"Passive",0.65%,28,764823,25.49,0.01,0.00,0.00,0.00,0.00,0.00,0.00,498400.00,187.07,,,,,9.70,"International equity natural-gas"
5169,"LNGZ","Range Global LNG Ecosystem Index ETF","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.08%,4.48%,,,,8.20%,,0.23,0.00%,0.04%,3.85%,5.80%,5.92%,0.00%,11.28%,0.00%,11.28%,0.00%,11.28%,67.84,,1/24/2024,No,No,,0.00%,0.00%,,0.07,0.00,0,0,,27.18,27.18,27.18,27.18,27.18,0.00%,,,"Global or ExUS Equities - Industry Sector","Equities (Stocks)","Global Equities","Energy",,"Passive",0.85%,28,269000,26.90,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,,,29.58,"Global equity natural-gas industrials"
5170,"LNKB","Linkbancorp Inc","-","Financial","Banks - Regional","USA",244.64,,7.77,,2.56,0.91,,,7.18,,0.31,4.73%,,-0.26,0.18,111.43%,13.96%,,,63.81%,263.69%,254.14%,95.65,-4.88,-11.11%,-2.14%,37.34,24.78,66.36%,33.64%,0.00%,28.65%,47.91%,0.15%,1.17,0.04,-0.24%,-2.38%,-1.26%,0.17,,0.44,0.44,,6.04%,-5.10%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.31%,-0.46%,-0.46%,0.00%,-0.15%,4.63%,-2.82%,9.53%,25.00%,-17.82%,,0.26,5.40%,3.93%,0.23%,-2.62%,-4.19%,-12.43%,6.50%,-20.99%,36.46%,-65.53%,36.46%,49.20,4/29/2024 4:30:00 PM,6/1/2020,No,Yes,342,-1.95%,0.60%,2.33,31.23,0.22,2927,54,8.17,6.64,6.68,6.68,6.53,6.55,-1.36%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,"LNKS","Linkers Industries Limited Class A Ordinary Shares","-","Industrials","Electrical Equipment & Parts","Malaysia",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,,,,,,,,,,,,,,No,No,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,"LNN","Lindsay Corporation","RUT","Industrials","Farm & Heavy Construction Machinery","USA",1313.54,19.00,21.31,0.83,2.04,2.72,8.72,14.03,43.76,13.64,1.40,1.18%,20.94%,6.26,1.17,-20.29%,7.10%,28.30%,22.90%,6.16%,-8.86%,0.29%,644.56,69.25,5.44%,-11.94%,11.01,10.93,99.27%,0.96%,0.00%,93.44%,0.08%,4.53%,5.33,0.49,9.39%,15.30%,11.26%,3.87,2.58,0.27,0.28,31.74%,14.50%,10.74%,-0.20%,-0.14%,-0.14%,-0.14%,-0.36%,-0.39%,-0.31%,-0.12%,-0.41%,-1.53%,0.53%,4.21%,-5.68%,-3.39%,-1.43%,-7.88%,0.61,2.34,1.63%,2.08%,1.02%,2.01%,-2.74%,-3.47%,8.08%,-13.35%,11.76%,-35.01%,8935.04%,53.38,4/4/2024 8:30:00 AM,10/12/1988,Yes,Yes,1209,-1.24%,0.74%,2.50,92.90,0.33,13073,460,134.00,119.58,120.47,119.94,119.03,118.98,-0.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,"LNSR","LENSAR Inc","-","Healthcare","Medical Devices","USA",46.63,,,,1.05,1.46,2.60,,2.79,1.57,,,,-1.13,-0.29,22.52%,16.75%,0.14%,,12.81%,28.31%,52.50%,44.50,-12.27,33.75%,0.36%,11.33,8.92,78.73%,21.73%,0.07%,41.86%,-0.49%,0.77%,1.55,0.07,-20.78%,-28.86%,-26.00%,4.06,2.36,0.04,0.05,47.99%,-24.09%,-27.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.73%,-4.77%,-1.16%,2.25%,20.65%,35.43%,-12.98%,89.36%,77.83%,16.53%,0.57,0.34,10.97%,9.10%,22.79%,16.74%,24.43%,-18.03%,53.19%,-22.83%,127.23%,-67.82%,127.23%,68.41,5/9/2024 8:30:00 AM,10/2/2020,Yes,Yes,130,3.03%,0.00%,1.00,44.53,1.77,33244,166,8.00,3.97,3.97,4.33,3.99,4.09,3.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,"LNT","Alliant Energy Corp.","S&P 500","Utilities","Utilities - Regulated Electric","USA",13308.69,18.92,15.96,3.00,3.34,1.95,415.90,,26.63,0.12,1.92,3.70%,65.22%,2.74,0.67,8.44%,6.33%,4.83%,6.30%,2.93%,-4.27%,-5.00%,3981.00,698.00,0.32%,1.72%,256.38,255.78,99.77%,0.24%,0.26%,81.05%,2.79%,2.06%,2.99,5.28,3.36%,10.62%,4.55%,0.56,0.40,1.25,1.42,26.60%,23.71%,17.53%,0.01%,0.02%,0.02%,0.03%,-0.06%,-0.16%,-0.28%,-0.16%,0.12%,1.05%,1.37%,9.51%,8.99%,9.03%,-3.87%,1.19%,0.56,0.84,1.28%,1.73%,3.06%,4.87%,4.15%,-0.09%,9.91%,-7.73%,14.96%,-20.59%,925.40%,66.84,5/2/2024 4:30:00 PM,3/30/1976,Yes,Yes,3281,0.14%,0.93%,2.36,1764.08,0.83,622565,5717,53.01,51.36,51.84,52.08,51.62,51.91,1.07%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,"LNTH","Lantheus Holdings Inc","RUT","Healthcare","Drug Manufacturers - Specialty & Generic","USA",5423.32,11.94,10.86,0.32,3.97,5.85,7.55,19.48,13.39,10.36,,,0.00%,6.55,1.82,13.41%,2.02%,35.30%,37.73%,36.54%,23.00%,4616.43%,1365.62,460.53,9.46%,5.93%,69.86,67.66,96.85%,2.38%,,99.52%,-1.01%,7.31%,5.22,4.95,28.96%,66.21%,29.48%,4.84,4.55,0.65,0.65,64.46%,34.60%,33.72%,-0.05%,-0.15%,-0.14%,-0.40%,-0.36%,-0.56%,-0.80%,-1.32%,-0.23%,-1.93%,5.02%,26.76%,38.81%,21.16%,-21.13%,26.21%,0.55,2.52,2.10%,3.47%,11.74%,21.93%,20.65%,-2.15%,38.64%,-22.13%,55.87%,-22.41%,4345.87%,73.40,5/2/2024 8:30:00 AM,6/25/2015,Yes,Yes,834,-1.08%,0.51%,1.18,946.88,0.45,180630,3486,104.90,78.70,79.10,79.40,77.50,78.25,-0.58%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,"LNW","Light & Wonder Inc","RUT","Consumer Cyclical","Gambling","USA",8486.12,38.84,17.63,54.71,2.84,10.15,15.51,26.60,9.28,6.07,,,0.00%,2.42,1.02,127.06%,34.37%,,0.71%,2.00%,12.84%,276.71%,2989.00,223.00,34.72%,4.09%,90.00,89.67,99.63%,0.52%,-3.40%,81.22%,2.71%,5.62%,7.93,5.04,3.84%,24.20%,4.72%,1.98,1.72,4.65,4.70,57.88%,22.11%,7.46%,-0.02%,-0.11%,-0.04%,-0.03%,-0.02%,-0.16%,-0.35%,0.05%,-0.55%,0.07%,-2.46%,4.93%,6.84%,8.86%,50.80%,14.66%,1.75,2.81,3.89%,2.74%,2.40%,-2.88%,11.77%,-13.55%,9.36%,-13.55%,68.08%,-13.55%,10659.29%,51.13,5/8/2024 4:30:00 PM,8/23/1984,Yes,Yes,6500,0.15%,1.09%,1.83,634.95,0.80,214468,3254,110.69,92.99,94.00,95.32,93.68,94.14,1.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,"LNZA","LanzaTech Global Inc","RUT","Industrials","Waste Management","USA",535.88,,,,8.48,5.84,5.81,,0.46,0.47,,,,-0.49,-0.12,46.84%,50.00%,,,33.86%,6.20%,77.62%,63.23,-96.29,-4.00%,-8.98%,196.64,153.84,78.23%,22.20%,-0.20%,26.06%,0.03%,2.90%,12.87,4.46,-38.02%,-73.77%,-86.64%,6.89,6.89,0.21,0.21,21.42%,-158.17%,-152.29%,0.37%,0.37%,0.37%,0.37%,-0.00%,-0.73%,0.00%,0.00%,-0.73%,-2.34%,0.93%,-12.58%,-27.93%,-33.90%,-13.69%,-46.12%,1.67,0.29,14.02%,12.44%,4.86%,-5.47%,-38.85%,-20.53%,45.70%,-68.85%,45.70%,-74.91%,45.70%,49.86,5/9/2024 8:30:00 AM,9/24/2021,Yes,Yes,414,-3.21%,2.56%,1.50,346.43,0.28,41401,519,5.25,2.73,2.80,2.85,2.68,2.71,-0.73%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,"LOAN","Manhattan Bridge Capital Inc","-","Real Estate","REIT - Mortgage","USA",57.62,10.14,10.28,,5.78,1.34,144.04,10.38,3.77,0.03,0.46,9.13%,94.26%,0.50,0.12,2.08%,0.00%,-0.02%,,6.88%,7.31%,17.70%,9.97,5.69,8.33%,,11.44,8.63,75.44%,24.54%,0.00%,23.99%,3.38%,0.40%,1.59,0.03,7.67%,13.25%,7.84%,,,0.68,0.68,99.93%,82.53%,57.09%,0.00%,0.00%,0.00%,-0.07%,-0.07%,-0.07%,-0.07%,0.19%,-0.07%,-0.07%,1.33%,-0.27%,5.36%,11.13%,2.57%,1.33%,0.56,0.11,2.51%,2.02%,-0.03%,1.12%,5.22%,-4.07%,9.48%,-4.80%,17.95%,-37.40%,868.52%,51.01,4/23/2024 8:30:00 AM,5/13/1999,Yes,Yes,5,0.93%,-0.92%,3.00,21.58,0.87,7909,89,7.00,5.04,4.99,5.06,4.99,5.04,-0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,"LOAR","Loar Holdings Inc.","-","Industrials","Aerospace & Defense","USA",4393.84,859.38,,,13.11,10.65,156.09,555.48,4.69,0.32,,,,0.06,,,,,,32.59%,23.70%,129.39%,335.07,5.15,,,88.00,66.52,75.59%,24.41%,1.01%,58.23%,,0.29%,0.21,0.20,-0.45%,-1.10%,0.54%,3.09,1.68,1.27,1.29,46.63%,23.23%,1.54%,0.06%,0.41%,0.12%,0.08%,0.08%,0.07%,0.89%,0.71%,-0.22%,5.67%,2.57%,,,,,2.32%,,4.26,5.90%,,2.74%,2.74%,2.74%,-8.08%,17.29%,-8.08%,17.29%,-8.08%,17.29%,,5/14/2024 8:30:00 AM,4/25/2024,No,Yes,1400,2.88%,2.93%,,928.46,0.22,87708,700,,47.15,48.53,51.02,48.72,49.93,5.90%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,"LOB","Live Oak Bancshares Inc","RUT","Financial","Banks - Regional","USA",1605.45,16.07,12.70,,1.87,1.74,,20.06,20.64,,0.12,0.33%,7.32%,2.23,0.48,24.02%,38.84%,5.71%,,25.88%,25.72%,6768.18%,856.40,101.09,-13.93%,-2.24%,44.62,33.62,75.35%,24.91%,-0.66%,63.21%,-14.48%,3.02%,6.55,1.02,0.92%,11.55%,9.65%,2.97,,0.13,0.13,,14.37%,11.80%,-0.07%,-0.44%,-0.40%,-0.40%,-0.46%,-0.67%,-0.80%,-0.24%,-0.64%,-0.65%,3.88%,-2.77%,-8.54%,19.73%,66.25%,-21.19%,1.63,1.32,2.74%,3.71%,0.68%,-5.62%,-0.15%,-14.62%,11.02%,-24.06%,79.12%,-64.10%,373.71%,48.25,4/24/2024 4:30:00 PM,7/23/2015,Yes,Yes,998,-1.05%,1.77%,2.20,155.23,0.23,15397,309,42.25,35.61,36.24,36.35,35.89,35.86,0.70%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,"LOBO","Lobo Ev Technologies Ltd","-","Consumer Cyclical","Auto Manufacturers","China",22.72,,,,,,,,,,,,,,,,,,,,,,,,,,7.78,2.63,33.80%,66.13%,0.00%,0.08%,,0.08%,0.02,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.46%,2.81%,-1.35%,-3.63%,-9.98%,,,,-15.85%,,0.33,7.90%,8.79%,-4.57%,-11.65%,-11.65%,-49.57%,20.16%,-49.57%,20.16%,-49.57%,20.16%,44.42,,3/21/2024,No,Yes,,-1.35%,4.23%,,121.94,0.08,4192,24,,2.84,2.96,3.00,2.84,2.92,2.82%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,"LOCL","Local Bounti Corp","-","Consumer Defensive","Farm Products","USA",24.85,,,,0.85,,1.69,,-1.12,1.74,,,,-15.36,-2.32,40.61%,47.09%,,,1496.93%,25.16%,-1133.39%,29.24,-124.54,-34.73%,-0.20%,8.31,3.21,38.63%,62.12%,-0.02%,9.91%,,2.61%,6.02,0.08,-34.98%,-262.96%,-33.68%,0.80,0.64,,,-21.88%,-217.66%,-425.89%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.51%,-1.34%,0.00%,-1.01%,30.81%,27.40%,-5.17%,-53.69%,41.55%,2.58,0.26,7.49%,10.43%,4.07%,7.99%,8.97%,-12.10%,45.70%,-54.93%,150.35%,-98.25%,150.35%,54.33,5/9/2024 8:30:00 AM,4/19/2021,No,Yes,301,0.00%,-2.33%,1.00,13.90,0.54,3155,15,8.00,3.00,2.93,2.97,2.86,2.93,-2.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,"LOCO","El Pollo Loco Holdings Inc","RUT","Consumer Cyclical","Restaurants","USA",343.81,13.80,13.91,0.92,0.73,1.34,37.70,12.06,8.22,0.29,,,0.00%,0.80,0.21,0.70%,11.19%,,15.00%,1.52%,1.42%,41.77%,470.29,26.55,56.03%,4.56%,31.35,24.76,78.98%,20.39%,0.00%,76.25%,1.09%,5.13%,3.76,1.27,4.47%,9.89%,5.23%,0.36,0.33,0.98,1.06,19.46%,8.36%,5.65%,0.00%,0.00%,0.00%,-0.04%,0.05%,0.00%,0.27%,0.45%,0.32%,-0.54%,6.81%,30.67%,23.24%,33.03%,16.74%,25.34%,1.45,0.43,3.50%,4.30%,19.20%,21.75%,22.25%,-7.80%,35.31%,-7.80%,36.31%,-69.39%,107.60%,76.25,5/2/2024 4:30:00 PM,7/25/2014,Yes,Yes,4362,-0.85%,0.90%,2.50,337.90,0.53,75725,707,12.25,11.05,11.15,11.19,10.93,11.06,0.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,"LOCT","Innovator Premium Income 15 Buffer ETF - October","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,0.92,3.85%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.10%,0.08%,-0.35%,-0.04%,,-0.33%,,0.03,0.10%,0.09%,0.06%,-0.02%,-0.09%,-0.54%,0.38%,-0.99%,1.50%,-0.99%,1.50%,53.24,,10/2/2023,No,Yes,,0.00%,0.04%,,5.30,0.58,1293,2,,23.99,24.00,24.00,24.00,24.00,0.04%,,,"US Equities - Quant Strat","Equities (Stocks)","US Equities",,"US","Passive",0.79%,7,19787955,23.99,0.00,600880.00,3.13,3010377.50,17.94,4215890.00,27.07,18555260.00,1505.26,,,,,7.96,"U.S. options SP500 buffer upside-cap fixed-period"
5185,"LODE","Comstock Inc","-","Basic Materials","Other Precious Metals & Mining","USA",33.11,3.52,,,19.83,0.40,1.71,,0.60,0.14,,,0.00%,0.07,-0.04,-279.60%,,,,179.06%,1285.21%,1.51%,1.67,7.93,-50.00%,-26.48%,138.25,125.67,90.90%,9.10%,0.52%,6.87%,-7.01%,0.81%,1.26,1.02,7.56%,12.64%,9.62%,1.49,1.49,0.12,0.16,-75.15%,-1156.11%,474.91%,0.00%,-0.17%,-0.04%,-0.42%,-0.66%,-1.03%,-1.16%,-2.13%,-2.24%,-7.53%,-6.08%,-23.31%,-50.10%,-50.21%,-68.70%,-56.30%,1.94,0.03,10.60%,10.53%,-14.05%,-26.67%,-44.24%,-44.28%,-0.29%,-75.78%,-0.29%,-100.00%,59.67%,35.44,4/30/2024 8:30:00 AM,2/28/2002,Yes,Yes,36,-1.03%,-1.55%,3.00,807.39,1.73,589366,413,4.00,0.25,0.24,0.25,0.24,0.24,-2.56%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,"LOGC","ContextLogic Inc","RUT","Consumer Cyclical","Internet Retail","USA",141.31,,,,0.64,0.86,0.46,,6.72,12.45,,,,-11.98,-0.06,80.91%,98.12%,-4.67%,4.40%,-19.38%,-62.24%,36.62%,221.00,-287.00,-41.21%,-11.13%,24.23,20.64,85.18%,15.72%,-2.42%,38.44%,-51.45%,19.38%,4.63,4.00,-55.46%,-99.83%,-170.83%,2.02,2.02,0.02,0.07,18.10%,-128.51%,-129.86%,-0.17%,-0.27%,-0.35%,-0.17%,0.00%,0.96%,0.57%,3.04%,4.06%,5.87%,8.87%,14.03%,-10.96%,9.49%,-28.05%,-3.03%,2.10,0.32,6.91%,6.22%,4.19%,1.76%,9.24%,-11.91%,23.16%,-41.72%,62.45%,-99.41%,62.45%,56.30,5/8/2024 4:30:00 PM,12/16/2020,Yes,Yes,452,2.67%,1.26%,3.00,864.10,0.76,275810,1999,6.10,5.55,5.62,5.80,5.47,5.77,3.96%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,"LOGI","Logitech International S.A.","-","Technology","Computer Hardware","Switzerland",13685.85,22.93,19.75,2.15,3.18,6.13,9.00,12.40,14.52,9.88,1.20,1.35%,49.82%,3.88,0.80,-5.85%,12.55%,20.00%,10.69%,13.02%,5.35%,316.50%,4298.47,612.14,49.55%,5.06%,153.86,152.59,99.17%,0.83%,-2.34%,63.28%,-14.43%,2.40%,7.86,3.66,17.09%,27.26%,27.17%,2.42,2.03,0.03,0.03,40.09%,13.94%,14.24%,0.03%,0.06%,0.03%,0.04%,0.01%,-0.12%,-0.22%,-0.21%,-0.20%,-0.43%,5.40%,11.62%,2.12%,9.03%,39.31%,-6.43%,0.78,1.78,1.21%,1.85%,9.31%,3.52%,8.98%,-6.94%,19.04%,-7.98%,65.00%,-36.54%,8658.15%,67.71,4/30/2024 8:30:00 AM,3/27/1997,Yes,Yes,7400,-0.41%,0.17%,2.75,466.00,0.75,146924,2488,86.27,89.17,89.32,89.42,88.83,88.95,-0.25%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima ADR","-","Basic Materials","Building Materials","Argentina",877.91,21.18,5.05,162.94,0.76,2.36,105.39,,3.12,0.07,0.42,5.70%,,0.35,-0.14,2184.39%,205.80%,22.80%,0.13%,13.46%,113.22%,-147.35%,1148.64,40.58,532.16%,4.23%,119.20,119.20,100.00%,,,18.43%,2.04%,0.37%,0.80,0.44,4.17%,7.98%,8.06%,1.09,0.41,0.38,0.51,29.68%,14.72%,3.53%,-0.07%,0.04%,-0.07%,-0.20%,-0.79%,-0.67%,-0.20%,0.27%,1.94%,2.01%,-1.54%,7.21%,15.26%,25.68%,17.28%,3.88%,1.44,0.30,3.67%,3.90%,2.12%,4.59%,11.65%,-6.42%,14.72%,-6.42%,30.59%,-70.78%,161.02%,53.59,5/9/2024 4:30:00 PM,11/1/2017,Yes,Yes,,2.08%,0.91%,3.50,552.33,0.99,231627,741,7.19,7.15,7.22,7.43,7.18,7.36,3.01%,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,"LONZ","PIMCO Senior Loan Active ExchangeTraded Fund","-","Financial","Exchange Traded Fund","USA",,,,,,,,,,,4.13,8.05%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.02%,0.04%,0.16%,0.12%,0.00%,0.33%,0.62%,1.57%,2.71%,4.21%,1.74%,0.17,0.12,0.25%,0.23%,0.40%,0.57%,1.74%,-0.02%,1.39%,-0.02%,5.14%,-0.02%,7.00%,64.54,,6/9/2022,No,Yes,,0.00%,0.09%,,33.01,0.17,2388,23,,51.32,51.36,51.36,51.30,51.36,0.09%,,,"Bonds - Broad Market","Bonds","Global Bonds",,,"Active",0.62%,287,359333817,51.19,0.00,30629372.00,9.32,61180848.00,20.52,91567048.00,34.20,217174315.90,152.77,13.23,,,,9.15,"U.S. debt-securities senior-loans"
