"No.","Ticker","Company","Index","Sector","Industry","Country","Exchange","Market Cap","P/E","Forward P/E","PEG","P/S","P/B","P/Cash","P/Free Cash Flow","Book/sh","Cash/sh","Dividend","Dividend Yield","Payout Ratio","EPS (ttm)","EPS next Q","EPS growth this year","EPS growth next year","EPS growth past 5 years","EPS growth next 5 years","Sales growth past 5 years","Sales growth quarter over quarter","EPS growth quarter over quarter","Sales","Income","EPS Surprise","Revenue Surprise","Shares Outstanding","Shares Float","Float %","Insider Ownership","Insider Transactions","Institutional Ownership","Institutional Transactions","Short Float","Short Ratio","Short Interest","Return on Assets","Return on Equity","Return on Investment","Current Ratio","Quick Ratio","LT Debt/Equity","Total Debt/Equity","Gross Margin","Operating Margin","Profit Margin","Performance (1 Minute)","Performance (2 Minutes)","Performance (3 Minutes)","Performance (5 Minutes)","Performance (10 Minutes)","Performance (15 Minutes)","Performance (30 Minutes)","Performance (1 Hour)","Performance (2 Hours)","Performance (4 Hours)","Performance (Week)","Performance (Month)","Performance (Quarter)","Performance (Half Year)","Performance (Year)","Performance (YTD)","Beta","Average True Range","Volatility (Week)","Volatility (Month)","20-Day Simple Moving Average","50-Day Simple Moving Average","200-Day Simple Moving Average","50-Day High","50-Day Low","52-Week High","52-Week Low","All-Time High","All-Time Low","Relative Strength Index (14)","Earnings Date","IPO Date","Optionable","Shortable","Employees","Change from Open","Gap","Analyst Recom","Average Volume","Relative Volume","Volume","Trades","Target Price","Prev Close","Open","High","Low","Price","Change","After-Hours Close","After-Hours Change","Single Category","Asset Type","ETF Type","Sector/Theme","Region","Active/Passive","Net Expense Ratio","Total Holdings","Assets Under Management","Net Asset Value","Net Asset Value %","Net Flows (1 Month)","Net Flows % (1 Month)","Net Flows (3 Month)","Net Flows % (3 Month)","Net Flows (YTD)","Net Flows % (YTD)","Net Flows (1 Year)","Net Flows % (1 Year)","Return 1 Year","Return 3 Year","Return 5 Year","Return 10 Year","Return Since Inception","Tags"
8351,"SSYS","Stratasys Ltd","-","Technology","Computer Hardware","USA","NASD",844.58,,34.01,,1.46,1.03,5.83,,11.65,2.06,,,,-1.32,0.10,-61.36%,729.41%,-51.93%,67.83%,0.44%,-13.65%,45.43%,578.44,-93.30,128.57%,0.37%,71.39,57.02,79.87%,19.05%,0.00%,52.44%,3.47%,1.30%,1.05,0.74,-8.24%,-10.88%,-10.88%,3.07,1.91,0.03,0.04,46.68%,-11.71%,-16.13%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.08%,-0.08%,0.93%,-1.64%,36.87%,42.91%,65.61%,-3.23%,34.87%,1.31,0.57,3.73%,5.03%,11.54%,20.29%,37.73%,-6.91%,43.47%,-14.23%,98.18%,-91.32%,1818.40%,64.38,3/5/2025 8:30:00 AM,10/21/1994,Yes,Yes,1980,0.84%,1.02%,1.60,706.39,0.55,391976,3728,13.00,11.77,11.89,12.22,11.78,11.99,1.87%,11.98,-0.08%,,,,,,,,,,,,,,,,,,,,,,,,,
8352,"ST","Sensata Technologies Holding Plc","-","Technology","Scientific & Technical Instruments","USA","NYSE",4418.19,34.72,8.25,5.57,1.12,1.50,7.44,11.40,19.71,3.97,0.50,1.68%,56.19%,0.85,0.72,-6.24%,11.02%,-13.43%,6.23%,3.51%,-8.72%,102.89%,3933.84,128.48,1.55%,2.58%,149.57,147.88,98.87%,1.13%,-0.37%,101.54%,-2.75%,2.71%,2.33,4.01,1.73%,4.36%,2.11%,2.85,1.99,1.11,1.11,25.14%,10.87%,3.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.14%,-0.40%,14.23%,4.86%,-10.08%,-17.88%,-8.69%,7.81%,1.22,0.93,4.69%,3.11%,7.65%,4.53%,-15.36%,-9.69%,18.61%,-31.53%,18.61%,-54.96%,93.70%,64.94,2/11/2025 4:30:00 PM,3/11/2010,Yes,Yes,22000,1.23%,1.14%,2.22,1723.75,1.25,2151995,12801,35.38,28.85,29.18,29.71,28.78,29.54,2.39%,29.51,-0.10%,,,,,,,,,,,,,,,,,,,,,,,,,
8353,"STAA","Staar Surgical Co","RUT","Healthcare","Medical Instruments & Supplies","USA","NASD",756.38,,117.26,,2.41,1.77,3.28,,8.69,4.68,,,0.00%,-0.41,-0.57,-530.83%,114.15%,,20.23%,20.90%,-35.82%,-541.14%,313.90,-20.21,-1774.09%,-36.61%,49.28,48.96,99.35%,0.65%,163.08%,101.06%,7.99%,8.06%,5.14,3.94,-4.05%,-5.16%,-4.68%,5.23,4.62,0.09,0.10,76.32%,-4.02%,-6.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,1.43%,0.45%,1.79%,-30.07%,-29.30%,-47.11%,-56.27%,-47.95%,-36.81%,0.62,1.56,8.96%,5.50%,-31.17%,-34.77%,-53.96%,-46.76%,13.70%,-70.86%,13.70%,-90.59%,1843.04%,19.79,2/19/2025 4:30:00 PM,7/7/1983,Yes,Yes,1115,-5.48%,1.75%,2.69,766.83,1.78,1366885,13805,18.67,15.96,16.24,16.44,15.22,15.35,-3.82%,15.61,1.69%,,,,,,,,,,,,,,,,,,,,,,,,,
8354,"STAF","Staffing 360 Solutions Inc","-","Industrials","Staffing & Employment Services","USA","NASD",2.65,,,,0.02,,1.77,,-11.94,0.91,,,,-39.63,0.13,,,43.56%,,-8.28%,-27.37%,67.13%,133.95,-23.42,0.00%,0.00%,1.64,1.47,89.63%,10.51%,0.00%,6.18%,442.35%,4.68%,0.17,0.07,-21.44%,-20262.07%,,0.32,0.32,,,14.13%,-8.10%,-17.49%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-50.31%,-29.01%,-38.36%,5.28%,-43.33%,-26.26%,0.64,0.32,12.60%,11.72%,-48.07%,-38.37%,-30.73%,-58.05%,6.25%,-71.62%,49.54%,-100.00%,49.54%,26.80,11/12/2024,2/15/2013,No,No,150,0.00%,0.00%,1.00,408.93,0.00,0,0,6.00,1.62,1.62,1.62,1.62,1.62,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8355,"STAG","STAG Industrial Inc","-","Real Estate","REIT - Industrial","USA","NYSE",6675.23,33.84,37.22,,8.70,1.89,178.53,,18.54,0.20,1.53,4.37%,142.61%,1.04,0.18,-12.58%,3.60%,24.38%,,13.68%,8.74%,21.35%,767.38,189.04,41.20%,2.92%,186.52,186.22,99.84%,0.19%,-15.03%,86.92%,0.69%,1.98%,3.06,3.68,2.88%,5.53%,2.96%,,,0.85,0.90,41.63%,34.92%,24.63%,0.00%,0.00%,0.00%,1.06%,1.06%,1.06%,1.06%,-0.03%,0.41%,0.17%,1.15%,3.79%,-4.67%,-11.06%,-6.07%,3.67%,1.07,0.71,1.97%,2.15%,1.52%,1.64%,-4.58%,-4.70%,8.65%,-15.67%,8.65%,-27.10%,268.46%,55.25,2/12/2025 4:30:00 PM,4/15/2011,Yes,Yes,91,-1.21%,0.40%,2.25,1202.55,1.34,1606316,12673,38.92,35.35,35.49,35.73,35.05,35.06,-0.82%,35.37,0.88%,,,,,,,,,,,,,,,,,,,,,,,,,
8356,"STAI","ScanTech AI Systems Inc","-","Financial","Shell Companies","USA","NASD",42.51,11.13,,,,0.41,202.43,,4.96,0.01,,,,0.18,,,,,,,,-129.38%,0.00,1.75,,,4.47,3.69,82.55%,17.43%,0.00%,,,26.72%,0.49,0.99,3.68%,3.72%,7.89%,0.30,0.30,0.00,0.02,,,,0.00%,0.95%,0.94%,0.00%,0.95%,0.92%,1.44%,1.44%,4.43%,-7.02%,41.38%,-0.49%,-81.46%,-80.98%,-80.31%,-78.07%,-0.05,0.51,19.09%,20.48%,30.16%,-51.87%,-77.63%,-83.18%,66.67%,-83.18%,66.67%,-83.18%,66.67%,45.38,,3/14/2023,No,Yes,,-11.26%,37.50%,,2027.05,21.23,43036737,84325,,1.68,2.31,2.38,1.70,2.05,22.02%,2.12,3.41%,,,,,,,,,,,,,,,,,,,,,,,,,
8357,"STAX","Macquarie Tax-Free USA Short Term ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.79,3.13%,,,,,,,,,,,,,,,,,,,,,,,0.14,0.00,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.04%,0.32%,-0.08%,1.00%,,0.44%,0.08,0.02,0.03%,0.06%,0.16%,0.11%,0.26%,-0.39%,1.00%,-0.65%,1.50%,-0.65%,1.50%,56.36,,11/29/2023,No,No,,0.00%,0.00%,,1.77,0.00,0,0,,25.35,25.35,25.35,25.35,25.35,0.00%,,,"Bonds - Municipal","Bonds","US Bonds","Corporate Governance","US","Active",0.29%,39,6320000,25.28,0.00,0.00,0.00,1264270.00,25.01,0.00,0.00,1264270.00,25.01,3.46,,,,3.53,"U.S. fixed-income bonds municipal-bonds"
8358,"STBA","S & T Bancorp, Inc","RUT","Financial","Banks - Regional","USA","NASD",1536.51,11.79,12.02,,2.72,1.11,,9.92,36.08,,1.34,3.35%,39.03%,3.41,0.75,-9.09%,7.74%,3.79%,,9.49%,-3.82%,-11.14%,564.80,131.25,11.69%,-2.63%,38.26,37.73,98.61%,1.38%,-0.79%,69.69%,1.25%,1.85%,4.27,0.70,1.37%,9.85%,8.86%,0.05,,0.07,0.18,,29.18%,23.24%,0.00%,0.00%,0.04%,0.06%,0.25%,0.28%,-0.01%,-0.47%,-0.37%,0.45%,-0.72%,7.73%,-7.06%,2.08%,30.30%,5.08%,0.79,1.36,4.13%,3.15%,2.85%,2.03%,4.50%,-8.04%,15.34%,-12.30%,39.30%,-15.93%,723.79%,55.92,1/30/2025 8:30:00 AM,4/21/1992,Yes,Yes,1244,-0.57%,1.87%,3.00,163.34,0.85,138975,2957,42.75,39.65,40.39,40.59,39.84,40.16,1.29%,40.16,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
8359,"STBF","Performance Trust Short Term Bond ETF","-","Financial","Exchange Traded Fund","USA","AMEX",,,,,,,,,,,1.05,4.14%,,,,,,,,,,,,,,,,,,,,,,,2.75,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.20%,0.66%,-0.03%,0.13%,,0.48%,,0.03,0.05%,0.04%,0.04%,0.16%,0.12%,-0.76%,0.76%,-1.19%,1.31%,-1.19%,1.31%,52.73,,4/9/2024,No,No,,0.00%,0.20%,,2.37,1.11,2638,12,,25.17,25.22,25.22,25.21,25.22,0.20%,,,"Bonds - Broad Market","Bonds","US Bonds",,"US","Active",0.66%,64,14125104,25.22,-0.00,504170.00,3.70,504170.00,3.70,504170.00,3.70,13014878.00,1172.27,,,,,6.08,"U.S. fixed-income bonds debt-securities"
8360,"STBX","Starbox Group Holdings Ltd","-","Communication Services","Internet Content & Information","Malaysia","NASD",15.69,,,,1.29,0.30,26.15,,0.80,0.01,,,,-0.15,,,,,,,11.88%,-721.01%,12.21,-12.62,,,110.00,47.05,42.77%,16.68%,0.00%,0.02%,65.30%,1.16%,0.23,0.54,-13.29%,-20.02%,-14.01%,14.16,14.16,0.03,0.03,53.81%,-84.31%,-103.33%,0.00%,0.00%,0.00%,0.00%,0.00%,-4.98%,-0.55%,-0.59%,-0.17%,-3.10%,-27.82%,-81.54%,-86.52%,-90.62%,-95.59%,-84.91%,1.33,0.14,26.29%,27.59%,-47.01%,-78.76%,-88.57%,-88.60%,26.32%,-95.95%,26.32%,-99.97%,26.32%,21.36,,8/23/2022,No,Yes,,3.45%,1.40%,,2400.43,0.89,2145489,1204,,0.23,0.23,0.25,0.23,0.24,4.90%,0.23,-2.21%,,,,,,,,,,,,,,,,,,,,,,,,,
8361,"STC","Stewart Information Services Corp","RUT","Financial","Insurance - Property & Casualty","USA","NYSE",1900.04,26.34,10.90,,0.76,1.36,,26.88,50.50,,2.02,2.95%,74.82%,2.60,0.23,73.95%,38.55%,-4.67%,,7.83%,14.39%,153.21%,2490.42,73.31,-5.33%,3.93%,27.76,27.23,98.09%,1.77%,-8.32%,100.18%,2.72%,2.35%,3.67,0.64,2.70%,5.29%,3.73%,0.78,,0.40,0.40,,5.39%,2.94%,0.00%,0.00%,0.01%,0.09%,0.15%,0.25%,0.24%,0.03%,0.07%,0.51%,1.93%,9.66%,-5.29%,-2.21%,12.58%,1.56%,1.24,1.78,2.53%,2.36%,4.01%,0.93%,0.14%,-12.62%,16.94%,-12.62%,17.70%,-15.38%,2946.22%,58.31,2/5/2025 4:30:00 PM,11/1/1982,Yes,Yes,6800,-0.45%,0.55%,2.33,174.46,0.66,114956,2378,79.00,68.47,68.85,69.14,67.63,68.54,0.10%,68.54,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
8362,"STCE","Schwab Crypto Thematic ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,0.29,0.58%,,,,,,,,,,,,,,,,,,,,,,,0.12,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.50%,-2.50%,-1.95%,-2.12%,1.88%,0.01%,-6.97%,53.09%,55.00%,10.73%,2.44,2.23,2.95%,4.18%,1.58%,-0.31%,21.54%,-15.87%,12.41%,-15.87%,69.85%,-15.87%,236.74%,53.28,,8/4/2022,Yes,Yes,,-0.09%,0.20%,,89.61,0.53,47742,369,,49.53,49.63,49.93,49.17,49.58,0.11%,48.75,-1.68%,"Global or ExUS Equities - Factor & Thematic","Equities (Stocks)","Global Equities","Fintech",,"Passive",0.30%,44,126181879,49.48,0.00,9761767.70,8.38,61617551.00,95.44,12279300.25,10.78,81625711.95,183.20,55.15,,,,30.77,"Global crypto ETFs"
8363,"STE","Steris Plc","S&P 500","Healthcare","Medical Devices","Ireland","NYSE",21550.33,46.51,21.96,4.62,3.99,3.36,138.87,28.77,65.31,1.58,2.25,1.02%,53.33%,4.72,2.60,11.05%,9.71%,1.36%,10.06%,14.25%,-1.80%,23.81%,5398.37,467.59,-0.06%,1.31%,98.25,97.90,99.64%,0.36%,-12.02%,91.82%,-3.45%,1.01%,1.84,0.99,5.75%,9.61%,5.45%,2.13,1.40,0.34,0.36,43.48%,17.83%,8.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.25%,-0.02%,-1.74%,6.14%,-1.52%,-5.78%,-2.31%,6.70%,0.92,4.43,1.38%,1.99%,-0.25%,2.67%,-2.09%,-3.53%,9.14%,-11.64%,10.88%,-14.30%,12752.70%,52.99,2/5/2025 4:30:00 PM,6/1/1992,Yes,Yes,18179,-0.52%,0.57%,1.75,535.14,0.60,322511,5759,256.33,219.23,220.49,221.80,218.91,219.34,0.05%,219.34,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
8364,"STEC","Santech Holdings Ltd. ADR","-","Technology","Software - Application","China","NASD",17.24,,,,0.07,2.86,0.30,,0.21,2.06,,,,-4.98,,,,24.00%,,,,,261.64,-139.08,,,28.00,,,,,0.41%,-25.46%,,2.08,0.44,-59.31%,-169.04%,-673.98%,,,1.00,2.33,94.44%,-18.79%,-53.15%,1.65%,1.65%,0.00%,0.00%,0.00%,-0.19%,-0.19%,-0.19%,1.25%,2.60%,-11.16%,-21.18%,-48.70%,143.04%,-52.28%,-49.95%,-1.13,0.10,14.93%,12.68%,-10.58%,-18.47%,-5.22%,-57.54%,2.60%,-81.06%,208.26%,-94.53%,208.26%,38.89,,3/26/2021,No,Yes,,-2.29%,1.61%,1.00,213.88,0.14,30608,83,11.99,0.62,0.63,0.65,0.59,0.62,-0.71%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8365,"STEL","Stellar Bancorp Inc","RUT","Financial","Banks - Regional","USA","NYSE",1559.90,13.29,14.75,,2.49,0.97,,10.04,30.14,,0.56,1.93%,24.11%,2.20,0.44,-16.09%,7.26%,1.74%,,34.35%,-2.52%,1.74%,625.45,117.61,6.12%,0.50%,53.43,48.08,89.99%,9.97%,-0.83%,56.57%,-0.98%,0.86%,2.44,0.41,1.09%,7.51%,7.00%,0.17,,0.04,0.04,,23.70%,18.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.47%,0.77%,0.07%,4.10%,-3.05%,20.40%,21.71%,3.03%,0.80,0.81,2.46%,2.54%,1.52%,0.94%,11.07%,-7.67%,12.09%,-9.73%,37.33%,-24.54%,133.68%,53.62,1/30/2025 4:30:00 PM,11/8/2017,No,Yes,1037,-0.78%,0.75%,2.80,168.45,0.74,124817,1509,30.60,29.22,29.44,29.58,28.95,29.21,-0.03%,29.21,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
8366,"STEM","Stem Inc","RUT","Utilities","Utilities - Renewable","USA","NYSE",83.00,,,,0.32,,1.10,,-2.11,0.46,,,,-5.20,-0.21,-473.78%,89.60%,-438.13%,29.58%,115.74%,-78.10%,-84.37%,256.18,-840.56,-340.04%,-26.20%,162.71,151.51,93.12%,6.91%,0.00%,33.13%,-25.14%,25.74%,3.03,39.00,-86.81%,-1545.69%,-352.12%,1.03,0.86,,,4.83%,-63.21%,-328.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-1.85%,-5.20%,0.58%,-11.21%,-33.42%,29.77%,-12.39%,-83.28%,-15.42%,1.43,0.10,12.66%,13.92%,-16.10%,-12.48%,-33.57%,-69.64%,68.37%,-85.24%,68.37%,-99.01%,68.37%,42.55,10/30/2024 4:30:00 PM,10/8/2020,Yes,Yes,624,-7.27%,2.15%,2.75,12854.64,0.45,5739008,3858,0.56,0.54,0.55,0.59,0.50,0.51,-5.27%,0.50,-1.96%,,,,,,,,,,,,,,,,,,,,,,,,,
8367,"STEP","StepStone Group Inc","RUT","Financial","Asset Management","USA","NASD",7245.08,,29.82,,6.25,22.58,25.92,20.82,2.77,2.41,1.12,1.80%,90.93%,-1.67,0.46,50.80%,14.81%,-13.21%,27.07%,318.19%,2110.30%,-725.40%,1159.19,-130.23,-2.48%,7.94%,75.84,65.33,86.14%,13.87%,-0.43%,88.34%,8.40%,3.15%,3.70,2.06,-3.33%,-26.81%,-26.75%,,,1.32,1.34,96.07%,-10.56%,-11.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.16%,0.52%,-3.12%,3.70%,-8.17%,20.65%,80.44%,7.93%,1.32,2.22,3.84%,3.27%,-0.92%,1.86%,15.63%,-7.59%,10.88%,-11.24%,92.44%,-11.24%,219.34%,51.09,2/6/2025 4:30:00 PM,9/16/2020,Yes,Yes,990,1.88%,0.62%,2.14,556.40,0.72,398473,6923,70.43,60.94,61.32,62.99,60.77,62.47,2.51%,62.47,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
8368,"STEW","SRH Total Return Fund Inc","-","Financial","Closed-End Fund - Equity","USA","NYSE",1629.02,2.99,,,46.22,0.90,,,18.82,,0.58,3.42%,,5.65,,,,,,,-4.70%,,35.24,,,,96.51,51.03,52.88%,47.12%,0.00%,16.37%,,0.01%,0.08,0.01,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,-0.06%,0.00%,0.03%,0.00%,-0.06%,-0.19%,0.60%,4.33%,3.37%,11.57%,18.46%,5.37%,0.93,0.19,1.00%,0.99%,1.44%,3.19%,8.70%,-0.11%,8.27%,-0.11%,18.96%,-0.11%,540.78%,64.85,,4/16/1973,No,Yes,,-0.30%,0.42%,,83.43,0.44,36860,345,,16.86,16.93,16.99,16.85,16.88,0.12%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8369,"STFS","Star Fashion Culture Holdings Ltd","-","Communication Services","Advertising Agencies","China","NASD",10.51,6.78,,,0.70,3.40,61.82,,0.25,0.01,,,,0.13,,,,,,66.42%,229.94%,285.86%,15.06,1.55,,,10.85,,,,,0.35%,,,0.13,0.22,22.15%,1049.11%,50.21%,1.36,1.36,0.00,0.24,15.61%,12.91%,10.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.01%,-0.01%,2.92%,2.93%,-3.89%,-93.91%,-77.53%,,,-87.78%,,0.80,7.94%,19.95%,-65.12%,-85.22%,-83.07%,-95.17%,7.84%,-95.17%,7.84%,-95.17%,7.84%,29.96,,10/11/2024,No,Yes,17,2.98%,-3.09%,,1670.08,0.07,124292,306,,0.87,0.84,0.87,0.83,0.87,-0.21%,0.86,-0.05%,,,,,,,,,,,,,,,,,,,,,,,,,
8370,"STG","Sunlands Technology Group ADR","-","Consumer Defensive","Education & Training Services","China","NYSE",34.18,1.46,,,0.12,1.13,0.30,,5.74,21.55,,,0.00%,4.45,,,,,,-0.14%,-5.33%,-30.91%,284.24,60.97,,,5.25,4.96,94.48%,5.62%,0.00%,0.06%,-0.63%,0.73%,4.57,0.04,20.43%,125.98%,56.55%,1.09,1.09,0.39,0.47,84.88%,17.89%,21.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-2.82%,-2.18%,0.00%,-0.15%,-4.54%,18.15%,-6.60%,-10.94%,-22.13%,15.22%,1.13,0.30,1.62%,3.40%,-1.82%,3.97%,-10.03%,-8.82%,27.65%,-48.13%,53.18%,-95.80%,241.82%,50.18,11/22/2024 8:30:00 AM,3/23/2018,No,Yes,2113,-0.30%,-3.69%,5.00,7.97,0.23,1798,21,31.47,6.78,6.53,6.78,6.51,6.51,-3.98%,,,,,,,,,,,,,,,,,,,,,,,,,,,
8371,"STGW","Stagwell Inc","RUT","Communication Services","Advertising Agencies","USA","NASD",1732.83,2500.00,7.67,129.74,0.64,2.51,11.88,18.64,2.59,0.55,,,0.00%,0.00,0.24,34.59%,10.43%,,19.27%,34.50%,15.67%,394.92%,2701.67,0.31,4.07%,1.37%,110.46,109.95,99.54%,4.34%,0.00%,86.85%,-0.56%,2.93%,8.94,3.22,0.01%,0.10%,0.02%,0.95,0.95,5.99,6.20,29.37%,4.29%,0.01%,0.00%,-0.15%,-0.15%,0.00%,-0.15%,-0.31%,-0.69%,-1.38%,-1.44%,-2.26%,2.69%,1.56%,-15.25%,0.78%,1.40%,-1.22%,1.58,0.25,4.11%,3.51%,0.96%,-2.94%,-5.20%,-20.54%,11.88%,-20.54%,33.20%,-77.31%,875.00%,50.70,2/27/2025 8:30:00 AM,4/17/1995,Yes,Yes,10250,-3.27%,-0.44%,1.75,360.26,0.87,315118,3444,8.78,6.75,6.72,6.76,6.49,6.50,-3.70%,6.50,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
8372,"STHO","Star Holdings","RUT","Real Estate","Real Estate Services","USA","NASD",117.08,1.43,,,0.96,0.27,2.60,,32.10,3.38,,,,6.15,,,,,,-30.15%,-35.17%,212.32%,121.45,81.94,,,13.32,11.50,86.34%,13.65%,0.00%,81.48%,-13.83%,1.93%,2.96,0.22,12.60%,21.21%,13.01%,,,0.47,0.47,5.08%,-14.62%,67.46%,0.00%,0.00%,-0.34%,-0.68%,-0.45%,-0.45%,-1.46%,-0.79%,-0.50%,-0.29%,4.15%,-1.35%,-25.06%,-31.33%,-23.96%,-9.66%,1.33,0.33,3.94%,3.51%,0.70%,-5.80%,-25.96%,-23.23%,10.50%,-39.38%,10.50%,-57.72%,10.50%,48.43,11/5/2024 4:30:00 PM,3/28/2023,Yes,Yes,,-1.35%,0.56%,,75.01,0.54,40386,640,,8.86,8.91,8.96,8.72,8.79,-0.79%,8.79,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,
8373,"STI","Solidion Technology Inc","RUT","Industrials","Electrical Equipment & Parts","USA","NASD",58.27,,,,,,48.97,,-0.16,0.01,,,,-3.92,,,,,,0.00%,,-442.28%,0.00,-34.74,,,117.34,51.77,44.12%,58.00%,0.00%,18.09%,18.58%,5.19%,0.39,2.69,-142.43%,-454.29%,,0.08,0.08,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.23%,-1.67%,-0.23%,8.72%,-10.93%,33.33%,29.41%,-37.14%,-36.85%,-0.16,0.06,7.85%,10.39%,3.71%,-6.88%,-38.12%,-60.00%,22.22%,-90.09%,62.96%,-96.82%,62.96%,49.47,,5/2/2022,No,Yes,35,1.15%,1.16%,,6896.07,0.09,624806,748,,0.43,0.44,0.44,0.41,0.44,2.33%,0.43,-2.02%,,,,,,,,,,,,,,,,,,,,,,,,,
8374,"STIM","Neuronetics Inc","-","Healthcare","Diagnostics & Research","USA","NASD",174.70,,,,2.40,14.09,8.15,,0.31,0.54,,,,-1.22,-0.24,-20.95%,50.98%,17.12%,28.12%,4.56%,3.61%,-35.55%,72.71,-36.42,-92.06%,-3.17%,30.32,3.80,12.53%,90.52%,0.63%,21.59%,16.74%,33.80%,1.37,1.28,-43.59%,-153.94%,-63.66%,3.16,2.87,5.10,5.19,72.77%,-37.85%,-50.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.45%,0.46%,-2.01%,42.02%,87.12%,531.88%,425.36%,32.12%,170.81%,2.14,0.41,13.91%,13.94%,36.86%,102.04%,164.74%,8.46%,344.90%,-14.00%,738.46%,-88.93%,738.46%,73.44,11/12/2024 8:30:00 AM,6/28/2018,Yes,Yes,203,7.92%,3.59%,1.50,934.22,3.25,3032099,11283,3.33,3.90,4.04,4.57,3.97,4.36,11.79%,4.38,0.46%,,,,,,,,,,,,,,,,,,,,,,,,,
8375,"STIP","iShares 0-5 Year TIPS Bond ETF","-","Financial","Exchange Traded Fund","USA","NYSE",,,,,,,,,,,2.67,2.62%,,,,,,,,,,,,,,,,,,,,,,,1.60,1.04,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.00%,-0.02%,-0.04%,-0.06%,0.22%,0.69%,1.20%,1.69%,3.48%,1.17%,0.14,0.16,0.10%,0.14%,0.32%,0.76%,1.46%,-0.03%,1.65%,-0.03%,3.34%,-5.01%,6.59%,67.41,,12/3/2010,Yes,Yes,,-0.07%,0.19%,,653.20,1.90,1238724,2645,,101.66,101.85,101.85,101.73,101.78,0.12%,101.78,0.00%,"Bonds - Inflation protected","Bonds","US Bonds",,"US","Passive",0.03%,28,11009779229,101.75,0.00,177466074.25,1.64,2331875206.45,26.87,594993524.75,5.71,2457030608.54,28.73,6.25,2.94,3.56,2.64,2.15,"U.S. fixed-income treasuries TIPS inflation"
8376,"STK","Columbia Seligman Premium Technology Growth Fund Inc","-","Financial","Closed-End Fund - Equity","USA","NYSE",550.56,4.80,,,,,,,,,1.68,5.07%,24.88%,6.91,,,,,,,,,,,,,16.58,16.58,100.00%,,,11.25%,,0.11%,0.42,0.02,,,,,,,,,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,-0.90%,-0.50%,1.87%,1.65%,8.24%,14.16%,9.47%,3.91%,1.37,0.55,1.16%,1.61%,0.64%,2.03%,9.10%,-2.90%,6.88%,-2.90%,26.98%,-2.90%,383.81%,55.47,,11/25/2009,No,Yes,,-0.24%,0.67%,,45.33,0.42,18931,146,,33.06,33.28,33.30,33.01,33.20,0.42%,33.03,-0.51%,,,,,,,,,,,,,,,,,,,,,,,,,
